Group ID	Entry
OG7_0005029	P40910
OG7_0001015	A0A1D8PCX0
OG7_0005860	A0A1D8PCX8
OGR7_0010206	Q5AI48
OG7_0001949	A0A1D8PCX6
OG7_0155895	Q5AI45
OG7_0017939	A0A1D8PCZ2
OG7_0008280	Q5AI44
OG7_0005006	A0A1D8PCZ1
OG7_0006581	Q5AI42
OG7_0020661	A0A1D8PCY4
OG7_0023012	A0A1D8PCY0
OG7_0001286	A0A1D8PCY5
OG7_0002080	O42766
OG7_0006554	Q5AI37
OG7_0006533	A0A1D8PD02
OG7_0003228	Q5AI35
OG7_0006141	A0A1D8PCY7
OG7_0007502	A0A1D8PD03
OG7_0017558	Q5AI30
OG7_0009312	Q5AI28
OG7_0001878	A0A1D8PCY8
OG7_0000774	A0A1D8PCZ5
OG7_0000750	Q5AI24
OG7_0002811	Q5AI22
OG7_0007874	Q5AI21
OG7_0006271	Q5AI20
OG7_0000402	A0A1D8PCZ6
OG7_0002347	Q5AI15
OG7_0003699	Q5AI14
OG7_0002952	A0A1D8PD05
OG7_0011635	A0A1D8PCZ8
OGR7_0012776	A0A1D8PD04
OG7_0013637	Q5AI09
OG7_0000703	Q5AI07
OG7_0024053	A0A1D8PD21
OGR7_0004016	A0A1D8PD17
OG7_0000432	A0A1D8PD13
OG7_0003968	A0A1D8PD25
OG7_0005185	Q5AI01
OG7_0000131	Q5AI00
OGR7_0005311	A0A1D8PD11
OG7_0007121	A0A1D8PD15
OG7_0021361	Q5AHZ7
OG7_0101672	A0A1D8PD24
OG7_0006928	Q5AHZ4
OG7_0002693	Q5AHZ3
OGR7_0085302	A0A1D8PD19
OG7_0007926	Q5AHZ2
OG7_0002816	Q5AHZ1
OG7_0003622	P0CU35
OG7_0008755	A0A1D8PD23
OG7_0002332	Q5AHY9
OG7_0009172	Q5AHY8
OGR7_0008208	A0A1D8PD34
OG7_0004809	A0A1D8PD33
OG7_0009974	Q5AIR7
OG7_0006524	A0A1D8PD30
OG7_0023011	A0A1D8PD52
OG7_0005946	A0A1D8PD32
OG7_0002768	A0A1D8PD38
OG7_0020037	Q59VQ8
OG7_0003360	A0A1D8PD35
OG7_0015545	A0A1D8PD47
OG7_0005333	Q59VR1
OG7_0005934	A0A1D8PD39
OG7_0001020	Q59VR3
OG7_0007815	A0A1D8PD31
OG7_0009559	A0A1D8PD64
OG7_0001253	A0A1D8PD50
OG7_0006954	A0A1D8PD51
OGR7_0006738	A0A1D8PD42
OG7_0017145	A0A1D8PD43
OG7_0004746	A0A1D8PD58
OGR7_0054197	A0A1D8PD45
OG7_0032027	A0A1D8PD48
OG7_0036303	A0A1D8PD63
OGR7_0029143	A0A1D8PD40
OG7_0000782	Q59QL0
OGR7_0002541	A0A1D8PD60
OG7_0008826	A0A1D8PD61
OGR7_0011380	A0A1D8PD49
OG7_0004320	A0A1D8PD53
OG7_0023022	Q59QH6
OG7_0004680	A0A1D8PD55
OG7_0007223	Q59QH4
OG7_0001184	A0A1D8PD74
OG7_0001184	Q59QH2
OG7_0006499	A0A1D8PD81
OG7_0008396	Q59QH0
OGR7_0004927	Q59QG8
OG7_0005946	A0A1D8PD62
OG7_0007446	A0A1D8PD57
OG7_0005139	Q59VQ3
OG7_0001363	A0A1D8PD68
OG7_0004091	P83781
OG7_0015007	A0A1D8PD80
OG7_0000011	Q59VP9
OG7_0007594	Q59VP7
OG7_0001184	A0A1D8PD78
OG7_0001596	Q59VP4
OGR7_0008204	A0A1D8PD75
OG7_0001197	Q59VP2
OG7_0001377	Q59VP1
OG7_0007454	Q59VP0
OG7_0017540	A0A1D8PD79
OG7_0001286	A0A1D8PD83
OG7_0003012	Q59VN7
OG7_0006970	A0A1D8PDB0
OG7_0002354	Q59VN4
OG7_0002354	Q59VN4
OG7_0001575	Q59VN2
OG7_0001575	Q59VN2
OG7_0016484	A0A1D8PD86
OG7_0007603	Q59VN0
OG7_0000501	Q8NJN3
OG7_0000779	P46587
OG7_0016143	Q59VM7
OG7_0002311	Q59VM6
OG7_0024025	Q59VM4
OG7_0007716	A0A1D8PDB8
OGR7_0003998	A0A1D8PD94
OG7_0020830	A0A1D8PD97
OG7_0003994	Q59KY7
OG7_0000696	Q59KY8
OG7_0000011	A0A1D8PD99
OG7_0001210	Q59KZ1
OG7_0003241	Q59KZ2
OG7_0001354	Q59KZ3
OG7_0000082	A0A1D8PDA0
OGR7_0054064	Q59KZ4
OG7_0000082	A0A1D8PDA4
OG7_0000052	Q59RC4
OGR7_0023496	Q59RC2
OG7_0004535	A0A1D8PDA9
OG7_0007562	A0A1D8PDB1
OG7_0010327	Q59RB8
OGR7_0002995	Q59RB7
OG7_0000396	A0A1D8PDA6
OG7_0010218	A0A1D8PDB2
OG7_0007658	A0A1D8PDC9
OG7_0007456	Q59RB3
OG7_0006971	Q59RB2
OG7_0036324	A0A1D8PDB7
OG7_0155854	Q59RB0
OGR7_0019206	A0A1D8PDB6
OGR7_0004027	A0A1D8PDC7
OG7_0004945	A0A1D8PDC4
OGR7_0003445	A0A1D8PDC2
OG7_0001014	A0A1D8PDD2
OG7_0004121	A0A1D8PDD7
OG7_0010613	A0A1D8PDB5
OG7_0001431	A0A1D8PDC6
OG7_0006925	Q59VF4
OG7_0015586	A0A1D8PDD1
OG7_0013860	A0A1D8PDC0
OG7_0003131	A0A1D8PDD4
OG7_0017903	Q59VF9
OGR7_0038525	A0A1D8PDD0
OG7_0004756	Q59VG1
OG7_0001184	A0A1D8PDE2
OG7_0001110	A0A1D8PDC5
OG7_0003118	A0A1D8PDF2
OG7_0006351	Q59VG6
OG7_0005739	A0A1D8PDD9
OG7_0006749	Q59VH0
OG7_0003112	A0A1D8PDE1
OG7_0155752	A0A1D8PDD8
OG7_0008065	Q59VH3
OG7_0005920	A0A1D8PDE3
OG7_0010089	Q59VH5
OG7_0000433	A0A1D8PDE5
OG7_0001304	Q59VH7
OG7_0009759	Q59VH8
OG7_0003363	A0A1D8PDE8
OG7_0010607	Q59VL7
OG7_0004824	A0A1D8PDG0
OGR7_0007411	Q59VI2
OGR7_0023480	Q59VI3
OG7_0155766	A0A1D8PDF0
OG7_0020591	A0A1D8PDG3
OG7_0003288	Q59MA9
OG7_0004660	A0A1D8PDG5
OG7_0004323	A0A1D8PDF7
OGR7_0001206	Q59MA6
OG7_0002922	A0A1D8PDF5
OG7_0006456	Q59MB6
OG7_0008049	Q59MA3
OG7_0005093	A0A1D8PDF4
OG7_0006562	A0A1D8PDH5
OG7_0004202	Q8TGB2
OG7_0005350	A0A1D8PDH1
OG7_0004323	Q59LX5
OG7_0014595	A0A1D8PDG2
OG7_0009286	P79023
OG7_0007291	Q59LX9
OG7_0001357	Q59LY1
OGR7_0085292	A0A1D8PDG7
OG7_0006756	A0A1D8PDH0
OG7_0019452	A0A1D8PDI5
OG7_0009557	A0A1D8PDI3
OG7_0009557	A0A1D8PDI1
OGR7_0003719	A0A1D8PDI8
OGR7_0003196	A0A1D8PDG9
OG7_0007382	Q5A297
OG7_0003800	Q5A298
OG7_0000949	Q5A2A0
OG7_0212652	Q5A299
OG7_0003094	Q5A2A1
OG7_0155630	Q5A2A2
OG7_0007514	A0A1D8PDJ2
OG7_0004176	Q5A2A5
OG7_0002961	Q5A2A7
OG7_0155462	A0A1D8PDI2
OG7_0036298	A0A1D8PDI0
OG7_0025206	A0A1D8PDI4
OG7_0000131	Q5A2B1
OG7_0003906	Q5A2B2
OG7_0013639	A0A1D8PDJ5
OG7_0156103	A0A1D8PDJ8
OGR7_0004580	A0A1D8PDK0
OG7_0008315	Q5A2B6
OG7_0006109	A0A1D8PDN3
OG7_0006689	Q5A2B8
OG7_0006442	Q5A2B9
OGR7_0003202	A0A1D8PDJ0
OGR7_0054187	Q5A2C1
OG7_0005815	Q5A2C3
OG7_0001370	A0A1D8PDJ9
OGR7_0006742	Q5A2C5
OG7_0020044	Q5A2C6
OG7_0008231	Q5A2C7
OG7_0004396	A0A1D8PDP4
OGR7_0003728	A0A1D8PDK2
OG7_0004691	A0A1D8PDL0
OGR7_0004267	A0A1D8PDK1
OG7_0008066	A0A1D8PDK6
OG7_0004854	A0A1D8PDL5
OG7_0005283	Q5A9Z1
OG7_0017962	Q5A9Z4
OG7_0003452	A0A1D8PDL7
OG7_0000130	Q5A9Z6
OG7_0001754	Q5A9Z7
OG7_0006587	A0A1D8PDK7
OG7_0008418	Q5AA00
OG7_0006092	Q5AA01
OGR7_0010104	Q5AA03
OG7_0002923	P0C075
OG7_0005350	A0A1D8PDL9
OG7_0003718	A0A1D8PDL6
OGR7_0014450	A0A1D8PDN0
OG7_0003036	A0A1D8PDM2
OGR7_0000189	Q5AA09
OG7_0001279	A0A1D8PDM9
OG7_0003345	Q5AA11
OGR7_0008210	A0A1D8PDP5
OG7_0007304	Q5AA12
OG7_0006557	Q5AA13
OG7_0007927	Q5AA15
OG7_0004824	A0A1D8PDM3
OG7_0004189	A0A1D8PDN9
OG7_0009013	A0A1D8PDM8
OG7_0004189	Q5AA21
OG7_0004189	A0A1D8PDP2
OG7_0004189	Q5AA23
OGR7_0001123	A0A1D8PDR3
OGR7_0003420	A0A1D8PDN5
OG7_0011021	Q5AA26
OGR7_0004010	A0A1D8PDN4
OG7_0004687	A0A1D8PDN2
OG7_0002970	A0A1D8PDP9
OGR7_0004009	A0A1D8PDN8
OGR7_0004011	Q5AA33
OGR7_0012778	A0A1D8PDQ8
OG7_0004912	Q5AA37
OG7_0007177	Q5AA38
OG7_0005294	A0A1D8PDP0
OG7_0014005	Q5AA40
OG7_0001056	A0A1D8PDP3
OGR7_0029121	Q5AA42
OG7_0001577	A0A1D8PDR1
OG7_0019453	A0A1D8PDP8
OG7_0003886	A0A1D8PDT0
OG7_0003205	Q5AA46
OG7_0007634	Q5AA47
OG7_0003017	A0A1D8PDS9
OG7_0000779	Q96VB9
OG7_0007128	Q5AA50
OGR7_0003722	A0A1D8PDQ2
OG7_0048899	A0A1D8PDR2
OGR7_0054143	A0A1D8PDS4
OGR7_0029150	Q5AA55
OGR7_0000847	A0A1D8PDT5
OGR7_0038509	A0A1D8PDS8
OGR7_0000448	A0A1D8PDQ5
OG7_0006572	Q59MC6
OGR7_0004200	A0A1D8PDR0
OG7_0016770	Q59MC8
OG7_0013108	A0A1D8PDQ9
OGR7_0029123	Q59MD0
OG7_0002441	A0A1D8PDS7
OG7_0017967	Q59MD2
OG7_0004284	A0A1D8PDU5
OGR7_0001677	A0A1D8PDT7
OGR7_0038520	Q5AAN5
OG7_0000103	Q5AAN6
OGR7_0016632	Q5AAN7
OGR7_0008202	Q5AAN8
OG7_0005232	A0A1D8PDR9
OG7_0006213	A0A1D8PDS6
OGR7_0004012	A0A1D8PDT1
OG7_0015057	A0A1D8PDT2
OG7_0016484	A0A1D8PDV2
OGR7_0009179	A0A1D8PDU6
OG7_0003058	A0A1D8PDT3
OG7_0003622	Q96W54
OG7_0006033	A0A1D8PDT4
OG7_0006561	A0A1D8PDT9
OGR7_0003762	Q5AAP7
OG7_0001151	Q5AAP8
OG7_0001358	A0A1D8PDU1
OG7_0001214	A0A1D8PDT6
OG7_0002825	A0A1D8PDW1
OG7_0003684	A0A1D8PDU9
OG7_0155677	A0A1D8PDU0
OG7_0001013	Q5AAQ7
OG7_0003205	A0A1D8PDU3
OG7_0007026	Q5AAR0
OG7_0004321	Q5AAR2
OG7_0004577	A0A1D8PDU7
OGR7_0023500	A0A1D8PDV8
OG7_0007462	A0A1D8PDU2
OGR7_0038531	A0A1D8PDX1
OG7_0001957	Q5AAR6
OGR7_0009170	A0A1D8PDV1
OGR7_0003000	A0A1D8PDX7
OG7_0006032	A0A1D8PDV9
OG7_0006032	A0A1D8PDW3
OG7_0000396	Q5AAS1
OG7_0006194	A0A1D8PDW7
OG7_0001254	A0A1D8PDV5
OG7_0000011	Q5AAS4
OGR7_0023503	A0A1D8PDX3
OGR7_0210944	Q5AB15
OG7_0001023	A0A1D8PDW2
OG7_0010344	A0A1D8PDY7
OG7_0005522	Q5AAS9
OG7_0008565	Q5AAT0
OG7_0003913	O13289
OG7_0017147	Q5AAT3
OG7_0012997	A0A1D8PDY0
OG7_0001822	A0A1D8PDW6
OG7_0010250	Q5AAT6
OGR7_0012777	A0A1D8PDY6
OG7_0011719	A0A1D8PDX4
OG7_0005724	A0A1D8PDZ1
OG7_0003438	A0A1D8PDX5
OG7_0155644	A0A1D8PDX9
OG7_0005659	A0A1D8PDY5
OG7_0004239	Q5AAU3
OG7_0008824	Q5AAU5
OG7_0006220	Q5AAU7
OGR7_0004021	A0A1D8PDZ2
OG7_0001151	A0A1D8PDZ8
OG7_0003018	Q5AAV3
OGR7_0002664	Q5AAV4
OG7_0041018	Q5AAV6
OG7_0001152	Q5AB48
OG7_0001152	Q5AB49
OG7_0000997	Q5AAW1
OG7_0017229	A0A1D8PDZ3
OG7_0000130	Q5AAW3
OGR7_0004583	Q5AAW4
OG7_0002372	Q5AAW5
OGR7_0003758	A0A1D8PDZ5
OG7_0005959	A0A1D8PE08
OG7_0005294	Q59WB3
OGR7_0003773	A0A1D8PDZ7
OG7_0002134	Q59WB7
OGR7_0008209	A0A1D8PDZ4
OGR7_0009176	A0A1D8PE03
OG7_0007261	Q59WB9
OG7_0002983	Q59WC0
OG7_0020686	Q59WC1
OG7_0001718	Q59WC2
OG7_0002590	Q59WC3
OGR7_0003738	Q59WC4
OG7_0003065	Q59WC5
OG7_0016487	Q59WC6
OG7_0008217	A0A1D8PE04
OG7_0008053	Q59WC8
OG7_0006934	Q59WC9
OG7_0009193	P0C0X3
OG7_0026607	Q59WD1
OG7_0000402	A0A1D8PE13
OG7_0002331	Q59WD3
OG7_0002851	Q59WD5
OG7_0014818	P43079
OG7_0000009	Q59WD8
OG7_0007520	Q59WE0
OG7_0019268	Q59WE1
OG7_0003571	Q59WE2
OG7_0008216	A0A1D8PE25
OG7_0008727	Q59WE5
OG7_0002535	A0A1D8PE20
OG7_0004072	Q59PU4
OG7_0011199	Q59PU5
OG7_0011199	Q59PU6
OG7_0007326	A0A1D8PE62
OG7_0002532	A0A1D8PE36
OG7_0006095	A0A1D8PE30
OG7_0001359	A0A1D8PE41
OGR7_0054131	A0A1D8PE39
OG7_0025221	A0A1D8PE54
OG7_0006315	Q59PV3
OGR7_0004003	A0A1D8PE38
OG7_0001865	A0A1D8PE33
OG7_0001152	Q59PV6
OG7_0002298	A0A1D8PE70
OG7_0018357	Q59PV8
OGR7_0004039	A0A1D8PE34
OG7_0032027	Q59PW0
OG7_0003454	Q59PW1
OG7_0000003	A0A1D8PE64
OGR7_0023454	Q59PW4
OG7_0008015	A0A1D8PE47
OG7_0009351	A0A1D8PE43
OG7_0004833	A0A1D8PE35
OG7_0007167	A0A1D8PE78
OG7_0003746	Q5A477
OG7_0005956	A0A1D8PE37
OGR7_0014474	A0A1D8PE56
OG7_0008729	Q5A7B3
OG7_0006450	Q5A7B1
OG7_0002147	Q5A7B0
OG7_0004112	Q5A7A9
OG7_0006989	A0A1D8PE50
OG7_0006981	A0A1D8PE45
OG7_0007287	A0A1D8PE86
OGR7_0038533	A0A1D8PE68
OG7_0020677	A0A1D8PE53
OG7_0007073	A0A1D8PE63
OG7_0002030	A0A1D8PE67
OGR7_0014472	Q5A799
OG7_0010555	Q5A798
OGR7_0019444	A0A1D8PE82
OG7_0003118	A0A1D8PE66
OG7_0010567	Q5A796
OG7_0008933	A0A1D8PE95
OG7_0004934	A0A1D8PE76
OG7_0012033	A0A1D8PE61
OGR7_0010194	A0A1D8PE74
OG7_0002787	Q5A791
OG7_0001423	A0A1D8PEA2
OG7_0003569	A0A1D8PE77
OG7_0005776	Q5A786
OGR7_0029140	A0A1D8PE80
OGR7_0003740	Q5A785
OG7_0012582	Q5A784
OG7_0002622	A0A1D8PE84
OG7_0009036	A0A1D8PE69
OG7_0005538	Q5A782
OG7_0003744	Q5A779
OG7_0003452	A0A1D8PEA9
OG7_0015593	A0A1D8PE85
OG7_0007678	A0A1D8PEA0
OG7_0002905	A0A1D8PE88
OGR7_0016654	Q5A770
OG7_0006729	A0A1D8PEB6
OG7_0056871	Q5A768
OG7_0001714	A0A1D8PE79
OG7_0002985	Q5A766
OG7_0002796	A0A1D8PE92
OG7_0000689	Q5A762
OG7_0001922	Q5A761
OG7_0012759	A0A1D8PEB1
OG7_0006422	Q5A759
OG7_0006015	A0A1D8PE91
OG7_0027422	A0A1D8PEC5
OG7_0007230	Q5A756
OG7_0005130	A0A1D8PE87
OG7_0051364	Q5A753
OG7_0003500	Q5A750
OG7_0001101	O94038
OG7_0001722	Q5A748
OGR7_0029139	A0A1D8PEB8
OG7_0003409	Q5A747
OG7_0002529	Q5A744
OG7_0001444	Q59QD6
OG7_0007251	A0A1D8PEB3
OG7_0004889	A0A1D8PE97
OG7_0003584	A0A1D8PEB0
OG7_0007214	A0A1D8PEB4
OG7_0000381	Q59QD0
OGR7_0019439	A0A1D8PEB5
OG7_0001254	P0CY33
OG7_0009351	Q59QC7
OG7_0024575	Q59QC6
OG7_0001857	Q59QC5
OG7_0008550	Q59QC4
OG7_0002539	P30575
OG7_0007207	Q59QC2
OG7_0021360	Q59QC1
OGR7_0004257	A0A1D8PEF2
OG7_0000103	Q59QB9
OG7_0000969	Q59QB8
OG7_0001068	Q59QB7
OG7_0001822	A0A1D8PEC2
OG7_0004761	Q59QB4
OG7_0008728	Q92206
OG7_0007809	P87163
OG7_0012910	Q59QA9
OG7_0003576	A0A1D8PEE7
OGR7_0004033	A0A1D8PEF5
OG7_0004173	Q5APP3
OG7_0003015	A0A1D8PED9
OG7_0007521	Q5APP1
OG7_0009582	A0A1D8PED2
OG7_0001159	A0A1D8PEF8
OG7_0007753	A0A1D8PEE2
OG7_0033286	A0A1D8PEE1
OG7_0155972	A0A1D8PEE0
OG7_0040955	A0A1D8PEI0
OG7_0002859	Q5AQ76
OG7_0001718	A0A1D8PED5
OGR7_0003428	A0A1D8PEE8
OG7_0008320	A0A1D8PEE6
OG7_0003150	Q5APN0
OG7_0003055	A0A1D8PEG8
OG7_0006057	Q5APM8
OG7_0000128	Q5APM7
OG7_0007103	Q5APM6
OGR7_0038518	A0A1D8PEJ1
OG7_0006125	A0A1D8PEG6
