Group ID	Entry
OG7_0008131	A0A2V1ASE2
OG7_0005238	A0A2V1ATH7
OG7_0005519	A0A2V1ATI0
OG7_0000699	A0A2V1ASS1
OG7_0001013	A0A2V1AW87
OGR7_0016697	A0A2V1ATQ3
OG7_0002232	A0A2V1AUZ3
OG7_0009351	A0A2V1ATQ4
OG7_0006763	A0A2V1ATL1
OG7_0000131	A0A2V1AUE5
OG7_0017561	A0A2V1ASF4
OG7_0000542	A0A2V1ATI9
OGR7_0008214	A0A2V1ATJ0
OG7_0000779	A0A2V1AST3
OG7_0006451	A0A2V1AW98
OGR7_0003752	A0A2V1ATR2
OG7_0007069	A0A2V1AV04
OG7_0013310	A0A2V1ATR4
OG7_0003061	A0A2V1ATL8
OG7_0004625	A0A2V1AUF5
OG7_0002665	A0A2V1ASG6
OGR7_0004919	A0A2V1ATJ7
OG7_0001162	A0A2V1ATK0
OG7_0008539	A0A2V1ASU5
OG7_0006107	A0A2V1AWB1
OG7_0002306	A0A2V1ATS2
OG7_0101643	A0A2V1AV15
OGR7_0014522	A0A2V1ATS3
OGR7_0000189	A0A2V1ATM7
OG7_0010224	A0A2V1AUG5
OG7_0007760	A0A2V1ASH8
OG7_0006562	A0A2V1ATK4
OG7_0000411	A0A2V1ATL0
OG7_0005976	A0A2V1ASV5
OGR7_0003767	A0A2V1AWB9
OG7_0006573	A0A2V1ATT0
OG7_0001839	A0A2V1AV23
OG7_0009603	A0A2V1ATT1
OG7_0022144	A0A2V1ATN7
OG7_0011826	A0A2V1AUH6
OG7_0001056	A0A2V1ASJ2
OG7_0013961	A0A2V1ATL4
OG7_0001761	A0A2V1ATM1
OG7_0016789	A0A2V1ASW5
OG7_0006742	A0A2V1AWD5
OG7_0007120	A0A2V1ATU0
OG7_0006705	A0A2V1AV32
OG7_0028333	A0A2V1ATU1
OG7_0008036	A0A2V1ATP7
OG7_0003116	A0A2V1AUI6
OG7_0005594	A0A2V1ASK2
OG7_0007155	A0A2V1ATM5
OG7_0001271	A0A2V1ATN0
OG7_0000102	A0A2V1ASX4
OG7_0008371	A0A2V1AWE5
OG7_0010831	A0A2V1ATU9
OG7_0003905	A0A2V1AV43
OG7_0001169	A0A2V1ATV2
OG7_0007873	A0A2V1ATQ7
OGR7_0005277	A0A2V1AUJ8
OGR7_0002811	A0A2V1ASL2
OG7_0009261	A0A2V1ATN5
OG7_0023008	A0A2V1ATP0
OG7_0020356	A0A2V1ASY3
OG7_0024616	A0A2V1AWF5
OGR7_0005306	A0A2V1ATV9
OG7_0022141	A0A2V1AV53
OG7_0005804	A0A2V1ATW2
OG7_0007595	A0A2V1ATR7
OG7_0002622	A0A2V1AUK7
OG7_0006470	A0A2V1ASM3
OG7_0035606	A0A2V1ATP6
OG7_0010898	A0A2V1ATQ0
OG7_0013042	A0A2V1ASZ4
OG7_0000396	A0A2V1AWG3
OG7_0000446	A0A2V1ATW7
OG7_0007156	A0A2V1AV62
OG7_0002476	A0A2V1ATX0
OG7_0001750	A0A2V1ATS7
OGR7_0029489	A0A2V1AUL8
OG7_0008072	A0A2V1ASN3
OG7_0003757	A0A2V1ATQ6
OG7_0156120	A0A2V1ATQ8
OG7_0007713	A0A2V1AT05
OG7_0004231	A0A2V1AWH3
OG7_0013311	A0A2V1ATX7
OG7_0003516	A0A2V1AV72
OG7_0005796	A0A2V1ATX9
OG7_0006003	A0A2V1ATT7
OG7_0000557	A0A2V1AUM6
OG7_0000698	A0A2V1ASP6
OG7_0006190	A0A2V1ATR6
OG7_0011978	A0A2V1ATS0
OG7_0001821	A0A2V1AT15
OG7_0006586	A0A2V1AWI4
OG7_0002301	A0A2V1ATY7
OGR7_0006162	A0A2V1AV83
OGR7_0054291	A0A2V1ATY9
OG7_0000136	A0A2V1ATU8
OG7_0010365	A0A2V1AUN8
OGR7_0000093	A0A2V1ASQ7
OG7_0012098	A0A2V1ATS5
OG7_0006215	A0A2V1ATT2
OG7_0005204	A0A2V1AT27
OG7_0004893	A0A2V1AWJ4
OG7_0004996	A0A2V1AU05
OG7_0033026	A0A2V1AV92
OG7_0004534	A0A2V1ATZ7
OG7_0004828	A0A2V1ATV8
OG7_0036294	A0A2V1AUP8
OGR7_0014525	A0A2V1ASR6
OG7_0018916	A0A2V1ATT4
OG7_0007232	A0A2V1ATU3
OG7_0002744	A0A2V1AT35
OG7_0006192	A0A2V1AWK5
OGR7_0012690	A0A2V1AU14
OG7_0008032	A0A2V1AVA1
OG7_0003363	A0A2V1AU07
OG7_0008064	A0A2V1ATW9
OG7_0000011	A0A2V1AUQ7
OG7_0018423	A0A2V1ASS7
OG7_0040963	A0A2V1ATU2
OG7_0002141	A0A2V1ATV3
OG7_0002726	A0A2V1AT46
OG7_0001370	A0A2V1AWL6
OG7_0003718	A0A2V1AU16
OG7_0002949	A0A2V1AVB0
OG7_0007715	A0A2V1AU15
OG7_0000425	A0A2V1ATX8
OG7_0005033	A0A2V1AUR3
OG7_0001985	A0A2V1AST7
OG7_0003990	A0A2V1ATV1
OGR7_0029485	A0A2V1ATW3
OGR7_0011408	A0A2V1AT56
OG7_0002770	A0A2V1AWM7
OG7_0001609	A0A2V1AU20
OG7_0009416	A0A2V1AVC1
OG7_0007633	A0A2V1AU19
OG7_0024040	A0A2V1ATY8
OG7_0022155	A0A2V1AUS1
OG7_0004253	A0A2V1ASU9
OGR7_0014510	A0A2V1ATW0
OG7_0004173	A0A2V1ATX3
OG7_0006128	A0A2V1AT66
OG7_0156112	A0A2V1AWN8
OG7_0008671	A0A2V1AU28
OG7_0005468	A0A2V1AVC9
OG7_0004914	A0A2V1AU23
OG7_0030288	A0A2V1AU00
OG7_0006996	A0A2V1AUT2
OG7_0003055	A0A2V1ASV9
OG7_0012910	A0A2V1ATX1
OG7_0007809	A0A2V1ATY3
OG7_0008728	A0A2V1AT76
OG7_0004761	A0A2V1AWP6
OG7_0001822	A0A2V1AU33
OG7_0001068	A0A2V1AVE2
OGR7_0012821	A0A2V1AU41
OG7_0001300	A0A2V1AU10
OG7_0000969	A0A2V1AUU0
OG7_0000615	A0A2V1ASX0
OG7_0001254	A0A2V1ATY0
OG7_0009351	A0A2V1ATZ2
OG7_0024575	A0A2V1AT86
OG7_0001857	A0A2V1AWQ7
OG7_0008550	A0A2V1AU40
OG7_0002539	A0A2V1AVF2
OG7_0001215	A0A2V1AU50
OG7_0000776	A0A2V1AU18
OG7_0021372	A0A2V1AUV0
OGR7_0004267	A0A2V1ASY0
OG7_0006092	A0A2V1ATZ5
OG7_0008418	A0A2V1AU01
OG7_0006587	A0A2V1AT97
OG7_0001754	A0A2V1AWR7
OG7_0000130	A0A2V1AU48
OG7_0003452	A0A2V1AVG2
OG7_0017962	A0A2V1AU61
OG7_0005283	A0A2V1AU21
OG7_0002160	A0A2V1AUW0
OG7_0002923	A0A2V1ASY9
OGR7_0010231	A0A2V1AU02
OG7_0004753	A0A2V1AU08
OG7_0008184	A0A2V1ATA7
OGR7_0023564	A0A2V1AWS8
OG7_0007758	A0A2V1AU62
OG7_0101638	A0A2V1AVH1
OG7_0004292	A0A2V1AU71
OG7_0001256	A0A2V1AU30
OG7_0000785	A0A2V1AUX0
OG7_0004239	A0A2V1AT01
OG7_0007720	A0A2V1AU06
OGR7_0003201	A0A2V1AU36
OG7_0007396	A0A2V1ATB7
OGR7_0008201	A0A2V1AWT8
OGR7_0004926	A0A2V1AU72
OG7_0035606	A0A2V1AVI1
OGR7_0014536	A0A2V1AU79
OG7_0001379	A0A2V1AU35
OG7_0004809	A0A2V1AUY0
OGR7_0004038	A0A2V1AT14
OG7_0008182	A0A2V1AU12
OG7_0002999	A0A2V1AU46
OG7_0009381	A0A2V1ATC7
OG7_0003494	A0A2V1AWU8
OG7_0001761	A0A2V1AU80
OG7_0013446	A0A2V1AVJ0
OG7_0040972	A0A2V1AU89
OG7_0006259	A0A2V1AU45
OG7_0009857	A0A2V1AUY9
OG7_0008232	A0A2V1AT24
OG7_0017135	A0A2V1AU27
OG7_0004029	A0A2V1AU54
OG7_0155944	A0A2V1ATD6
OG7_0018899	A0A2V1AWV8
OG7_0001911	A0A2V1AU90
OG7_0005905	A0A2V1AVK0
OG7_0005197	A0A2V1AUA0
OGR7_0003725	A0A2V1AU53
OG7_0008863	A0A2V1AUZ9
OG7_0001346	A0A2V1AT37
OG7_0003556	A0A2V1AU37
OGR7_0012822	A0A2V1AU64
OG7_0003564	A0A2V1ATE8
OG7_0033019	A0A2V1AWW9
OG7_0008238	A0A2V1AU99
OG7_0009051	A0A2V1AVL3
OG7_0001304	A0A2V1AUB1
OG7_0008183	A0A2V1AU63
OG7_0006737	A0A2V1AV08
OG7_0008440	A0A2V1AT47
OG7_0006624	A0A2V1AU56
OG7_0002776	A0A2V1AU74
OG7_0005801	A0A2V1ATF9
OG7_0001013	A0A2V1AWX9
OG7_0001127	A0A2V1AUB0
OG7_0015585	A0A2V1AVM0
OG7_0004854	A0A2V1AUC1
OG7_0009493	A0A2V1AU73
OG7_0155578	A0A2V1AV17
OG7_0007419	A0A2V1AT57
OG7_0004437	A0A2V1AU65
OG7_0053568	A0A2V1AU84
OG7_0005002	A0A2V1ATG8
OGR7_0004588	A0A2V1AWY8
OGR7_0003430	A0A2V1AUC0
OG7_0020677	A0A2V1AVN2
OG7_0009197	A0A2V1AUD1
OG7_0002727	A0A2V1AU83
OG7_0007328	A0A2V1AV27
OG7_0000033	A0A2V1AT69
OG7_0003055	A0A2V1AU75
OG7_0003175	A0A2V1AU94
OG7_0010019	A0A2V1ATH9
OG7_0000402	A0A2V1AWZ9
OG7_0004676	A0A2V1AUD0
OG7_0004886	A0A2V1AVP4
OGR7_0016666	A0A2V1AUE2
OG7_0007003	A0A2V1AU95
OG7_0007293	A0A2V1AV37
OG7_0155824	A0A2V1AT82
OGR7_0011403	A0A2V1AU86
OG7_0005663	A0A2V1AUA7
OG7_0006526	A0A2V1ATI8
OG7_0000434	A0A2V1AX08
OG7_0021366	A0A2V1AUE1
OG7_0006531	A0A2V1AVQ2
OG7_0005542	A0A2V1AUF2
OG7_0002829	A0A2V1AUA5
OG7_0001794	A0A2V1AV50
OG7_0028318	A0A2V1AT94
OG7_0007261	A0A2V1AU96
OG7_0000446	A0A2V1AUB7
OG7_0005074	A0A2V1ATJ9
OG7_0006399	A0A2V1AX18
OG7_0006105	A0A2V1AUF1
OGR7_0002656	A0A2V1AVR2
OG7_0000134	A0A2V1AUG3
OG7_0001718	A0A2V1AUB6
OG7_0001357	A0A2V1AV59
OG7_0011977	A0A2V1ATA6
OG7_0004764	A0A2V1AUA3
OG7_0016440	A0A2V1AUC8
OG7_0006367	A0A2V1ATK8
OG7_0015550	A0A2V1AX27
OGR7_0003189	A0A2V1AUG2
OG7_0000557	A0A2V1AVS1
OG7_0017548	A0A2V1AUH2
OG7_0007347	A0A2V1AUC6
OG7_0008455	A0A2V1AV69
OG7_0007036	A0A2V1ATB6
OG7_0001781	A0A2V1AUB2
OG7_0024029	A0A2V1AUD6
OG7_0002660	A0A2V1ATL6
OG7_0005049	A0A2V1AX39
OG7_0006344	A0A2V1AUH1
OG7_0101690	A0A2V1AVT2
OG7_0002350	A0A2V1AUI2
OG7_0006544	A0A2V1AUD7
OG7_0000495	A0A2V1AV79
OG7_0000446	A0A2V1ATC6
OG7_0001259	A0A2V1AUC3
OG7_0002542	A0A2V1AUE6
OG7_0000136	A0A2V1ATM8
OG7_0006472	A0A2V1AX52
OG7_0001722	A0A2V1AUI1
OG7_0016484	A0A2V1AVU2
OG7_0002388	A0A2V1AUJ2
OG7_0002825	A0A2V1AUE7
OG7_0101636	A0A2V1AV90
OG7_0021358	A0A2V1ATD9
OGR7_0016687	A0A2V1AUD3
OG7_0000542	A0A2V1AUF6
OG7_0002914	A0A2V1ATN9
OG7_0004862	A0A2V1AX63
OG7_0008334	A0A2V1AUJ1
OG7_0004823	A0A2V1AVV2
OG7_0017545	A0A2V1AUK2
OG7_0009596	A0A2V1AUF8
OG7_0036311	A0A2V1AVA0
OG7_0004230	A0A2V1ATF0
OGR7_0004284	A0A2V1AUE3
OG7_0007207	A0A2V1AUG7
OG7_0021360	A0A2V1ATP9
OGR7_0004257	A0A2V1AX73
OG7_0000103	A0A2V1AUK0
OG7_0008372	A0A2V1AVW2
OG7_0000103	A0A2V1AUL2
OG7_0001070	A0A2V1AUG9
OG7_0007685	A0A2V1AVB1
OG7_0000003	A0A2V1ATG1
OG7_0019391	A0A2V1AUF4
OG7_0006533	A0A2V1AUH9
OG7_0003228	A0A2V1ATQ9
OG7_0004181	A0A2V1AX83
OG7_0007293	A0A2V1AUK9
OG7_0007859	A0A2V1AVX2
OG7_0008444	A0A2V1AUM2
OGR7_0000550	A0A2V1AUH8
OG7_0006105	A0A2V1AVB9
OG7_0014816	A0A2V1ATH2
OG7_0007088	A0A2V1AUG4
OG7_0021359	A0A2V1AUJ0
OG7_0005712	A0A2V1ATR9
OG7_0018912	A0A2V1AX94
OG7_0005091	A0A2V1AUL9
OG7_0010209	A0A2V1AVY6
OG7_0010449	A0A2V1AUN0
OG7_0017909	A0A2V1AUI9
OG7_0004112	A0A2V1AVD1
OGR7_0010214	A0A2V1ATI3
OG7_0002160	A0A2V1AUH4
OG7_0006787	A0A2V1AUK1
OG7_0007261	A0A2V1ATS8
OG7_0000431	A0A2V1AXA5
OG7_0001015	A0A2V1AUN1
OG7_0001821	A0A2V1AVZ4
OG7_0004218	A0A2V1AUP0
OG7_0006840	A0A2V1AUJ9
OG7_0000615	A0A2V1AVE1
OG7_0004234	A0A2V1ATJ4
OG7_0000128	A0A2V1AUI4
OGR7_0004929	A0A2V1AUL3
OGR7_0014494	A0A2V1ATT9
OG7_0002693	A0A2V1AXB8
OG7_0007567	A0A2V1AUP2
OG7_0000969	A0A2V1AW04
OG7_0185040	A0A2V1AUP9
OG7_0002735	A0A2V1AUL0
OG7_0001648	A0A2V1AVF1
OG7_0002996	A0A2V1ATK9
OG7_0008007	A0A2V1AUJ4
OG7_0007583	A0A2V1AUM4
OG7_0003652	A0A2V1ATV0
OGR7_0087399	A0A2V1AXC9
OG7_0001215	A0A2V1AUQ1
OG7_0002813	A0A2V1AW14
OG7_0006371	A0A2V1AUQ8
OG7_0006848	A0A2V1AUM1
OG7_0003727	A0A2V1AVG1
OG7_0006485	A0A2V1ATM0
OG7_0013477	A0A2V1AUK4
OG7_0005139	A0A2V1AUN5
OG7_0001363	A0A2V1ATW1
OG7_0004091	A0A2V1AXD8
OG7_0028297	A0A2V1AUR1
OG7_0001596	A0A2V1AW24
OG7_0007594	A0A2V1AUR7
OG7_0000011	A0A2V1AUN2
OG7_0015007	A0A2V1AVH2
OG7_0001197	A0A2V1ATN1
OG7_0001377	A0A2V1AUL4
OG7_0007454	A0A2V1AUP4
OGR7_0006758	A0A2V1ATX2
OG7_0036329	A0A2V1AXE8
OG7_0003209	A0A2V1AUS2
OGR7_0011406	A0A2V1AW35
OG7_0006018	A0A2V1AUS6
OG7_0006909	A0A2V1AUP1
OG7_0012345	A0A2V1AVI2
OGR7_0003439	A0A2V1ATP1
OG7_0021356	A0A2V1AUM5
OG7_0007286	A0A2V1AUQ6
OGR7_0054846	A0A2V1ATY1
OG7_0017970	A0A2V1AXF9
OG7_0001668	A0A2V1AUT3
OGR7_0004235	A0A2V1AW45
OG7_0004823	A0A2V1AUT7
OG7_0004024	A0A2V1AUQ0
OGR7_0004283	A0A2V1AVJ5
OG7_0004691	A0A2V1ATQ5
OG7_0001216	A0A2V1AUN4
OGR7_0038589	A0A2V1AUR6
OGR7_0003774	A0A2V1ATZ0
OG7_0002001	A0A2V1AXG9
OG7_0000428	A0A2V1AUU4
OG7_0001362	A0A2V1AW55
OG7_0003055	A0A2V1AUU7
OG7_0155624	A0A2V1AUQ9
OG7_0004547	A0A2V1AVK7
OG7_0025520	A0A2V1ATR5
OG7_0002314	A0A2V1AUP3
OG7_0003876	A0A2V1AUT0
OG7_0002078	A0A2V1AU03
OGR7_0226078	A0A2V1AXH9
OGR7_0029486	A0A2V1AUV4
OGR7_0226085	A0A2V1AW65
OGR7_0226098	A0A2V1AUV8
OGR7_0087401	A0A2V1AUR9
OG7_0001370	A0A2V1AVL8
OGR7_0006060	A0A2V1ATS6
OG7_0001271	A0A2V1AUQ4
OG7_0007451	A0A2V1AUU2
OG7_0003427	A0A2V1AU09
OG7_0000949	A0A2V1AXJ1
OG7_0021539	A0A2V1AUW4
OG7_0002304	A0A2V1AW80
OGR7_0014502	A0A2V1AUW9
OG7_0006141	A0A2V1AUS9
OG7_0011319	A0A2V1AVM8
OG7_0009124	A0A2V1ATT6
OGR7_0003205	A0A2V1AUR4
OGR7_0014776	A0A2V1AUV2
OG7_0011589	A0A2V1AU29
OG7_0011197	A0A2V1AXK5
OG7_0028320	A0A2V1AUX5
OG7_0155951	A0A2V1AW88
OG7_0001443	A0A2V1AUX8
OG7_0024048	A0A2V1AUU1
OG7_0008235	A0A2V1AVN8
OG7_0009314	A0A2V1ATU6
OG7_0028322	A0A2V1AUS3
OG7_0006508	A0A2V1AUW3
OG7_0003146	A0A2V1AU34
OG7_0005287	A0A2V1AXL5
OG7_0000696	A0A2V1AUY7
OG7_0024057	A0A2V1AW97
OG7_0006502	A0A2V1AUZ0
OG7_0000433	A0A2V1AUV1
OGR7_0085485	A0A2V1AVP9
OGR7_0004002	A0A2V1ATV6
OG7_0000432	A0A2V1AUT4
OGR7_0019406	A0A2V1AUX2
OG7_0008776	A0A2V1AU42
OG7_0004438	A0A2V1AXM5
OG7_0008213	A0A2V1AUZ5
OG7_0002346	A0A2V1AWA7
OGR7_0226096	A0A2V1AUZ8
OG7_0009599	A0A2V1AUW1
OG7_0006365	A0A2V1AVQ9
OG7_0003031	A0A2V1ATW8
OG7_0002467	A0A2V1AUU3
OG7_0015591	A0A2V1AUY2
OG7_0005195	A0A2V1AU51
OG7_0006058	A0A2V1AXN7
OG7_0003175	A0A2V1AV07
OG7_0002368	A0A2V1AWB7
OG7_0056871	A0A2V1AV09
OG7_0005271	A0A2V1AUX9
OGR7_0226077	A0A2V1AVS5
OGR7_0010217	A0A2V1ATY5
OG7_0007632	A0A2V1AUV7
OG7_0008451	A0A2V1AV00
OG7_0000969	A0A2V1AU66
OG7_0008727	A0A2V1AXQ2
OG7_0008515	A0A2V1AV24
OG7_0008165	A0A2V1AWC7
OG7_0001962	A0A2V1AV26
OG7_0028329	A0A2V1AUY8
OG7_0005136	A0A2V1AVT7
OGR7_0006752	A0A2V1AU04
OG7_0002824	A0A2V1AUW8
OG7_0009493	A0A2V1AV10
OG7_0006556	A0A2V1AU76
OG7_0008600	A0A2V1AXR2
OG7_0000009	A0A2V1AV33
OG7_0001363	A0A2V1AWD7
OG7_0006310	A0A2V1AV36
OG7_0156108	A0A2V1AUZ6
OG7_0020672	A0A2V1AVU4
OG7_0007075	A0A2V1AU24
OG7_0006141	A0A2V1AUX6
OG7_0021351	A0A2V1AV18
OG7_0002909	A0A2V1AU85
OG7_0008399	A0A2V1AXS5
OG7_0002355	A0A2V1AV42
OGR7_0003390	A0A2V1AWE7
OG7_0017553	A0A2V1AV45
OG7_0004147	A0A2V1AV05
OG7_0155565	A0A2V1AVV4
OG7_0033006	A0A2V1AU43
OGR7_0004014	A0A2V1AUY3
OG7_0156224	A0A2V1AV28
OG7_0002754	A0A2V1AU92
OG7_0006616	A0A2V1AXT4
OG7_0004910	A0A2V1AV51
OG7_0001253	A0A2V1AWF6
OG7_0003484	A0A2V1AV54
OGR7_0019469	A0A2V1AV14
OGR7_0003995	A0A2V1AVW6
OGR7_0003995	A0A2V1AU47
OG7_0003137	A0A2V1AUZ4
OG7_0007587	A0A2V1AV38
OG7_0003017	A0A2V1AUA1
OG7_0000556	A0A2V1AXU1
OG7_0002298	A0A2V1AV61
OG7_0002143	A0A2V1AWG6
OG7_0008441	A0A2V1AV64
OG7_0006232	A0A2V1AV20
OG7_0001304	A0A2V1AVX7
OG7_0007006	A0A2V1AU57
OG7_0005294	A0A2V1AV02
OGR7_0006147	A0A2V1AV49
OGR7_0014544	A0A2V1AUA9
OG7_0015056	A0A2V1AXV0
OG7_0010244	A0A2V1AV70
OGR7_0003415	A0A2V1AWH4
OG7_0001447	A0A2V1AV73
OGR7_0054840	A0A2V1AV31
OG7_0025211	A0A2V1AVY7
OG7_0017152	A0A2V1AU67
OG7_0002306	A0A2V1AV11
OG7_0007031	A0A2V1AV60
OG7_0005923	A0A2V1AUB9
OG7_0008003	A0A2V1AXV9
OG7_0007934	A0A2V1AV80
OG7_0007705	A0A2V1AWI1
OG7_0007343	A0A2V1AV82
OG7_0003015	A0A2V1AV40
OG7_0000397	A0A2V1AVZ6
OG7_0006006	A0A2V1AU77
OG7_0001336	A0A2V1AV19
OGR7_0055192	A0A2V1AV71
OGR7_0012829	A0A2V1AUC9
OG7_0010115	A0A2V1AXX1
OG7_0014412	A0A2V1AV89
OGR7_0087397	A0A2V1AWJ1
OG7_0006300	A0A2V1AV91
OGR7_0003443	A0A2V1AV47
OGR7_0004630	A0A2V1AW08
OGR7_0004630	A0A2V1AU87
OG7_0101616	A0A2V1AV29
OGR7_0039213	A0A2V1AV81
OG7_0004197	A0A2V1AUD8
OG7_0007696	A0A2V1AXY1
OG7_0003203	A0A2V1AV98
OG7_0001701	A0A2V1AWJ9
OG7_0004981	A0A2V1AV99
OG7_0025232	A0A2V1AV56
OGR7_0004040	A0A2V1AW18
OG7_0006920	A0A2V1AU97
OG7_0001074	A0A2V1AV39
OG7_0156071	A0A2V1AV93
OG7_0000432	A0A2V1AUE9
OG7_0009341	A0A2V1AXZ2
OG7_0007501	A0A2V1AVA8
OG7_0004569	A0A2V1AWK8
OG7_0001304	A0A2V1AVA7
OG7_0005473	A0A2V1AV66
OG7_0002395	A0A2V1AW29
OG7_0007528	A0A2V1AUA6
OG7_0010243	A0A2V1AV48
OG7_0003855	A0A2V1AVA3
OG7_0007338	A0A2V1AUF7
OG7_0007723	A0A2V1AY01
OG7_0014414	A0A2V1AVB7
OG7_0002542	A0A2V1AWL5
OG7_0008312	A0A2V1AVB8
OG7_0003813	A0A2V1AV75
OG7_0001932	A0A2V1AW39
OG7_0005012	A0A2V1AUB4
OG7_0010521	A0A2V1AV58
OG7_0011827	A0A2V1AVB4
OGR7_0004576	A0A2V1AUG6
OG7_0008316	A0A2V1AY11
OG7_0000775	A0A2V1AVC6
OG7_0001336	A0A2V1AWM4
OG7_0008594	A0A2V1AVC7
OG7_0018853	A0A2V1AV84
OG7_0005294	A0A2V1AW49
OGR7_0029126	A0A2V1AUC2
OG7_0003589	A0A2V1AV68
OG7_0004669	A0A2V1AVC4
OG7_0007991	A0A2V1AUH5
OG7_0001728	A0A2V1AY21
OG7_0009271	A0A2V1AVD6
OG7_0005390	A0A2V1AWN2
OG7_0000411	A0A2V1AVD7
OG7_0003173	A0A2V1AV96
OG7_0155756	A0A2V1AW58
OG7_0006691	A0A2V1AUD2
OG7_0001918	A0A2V1AV78
OG7_0000113	A0A2V1AVD4
OG7_0033050	A0A2V1AUI3
OG7_0006572	A0A2V1AY31
OG7_0015334	A0A2V1AVE6
OG7_0036329	A0A2V1AWP1
OG7_0101635	A0A2V1AVE7
OG7_0004998	A0A2V1AVA6
OG7_0008376	A0A2V1AW67
OG7_0041041	A0A2V1AUE0
OG7_0000011	A0A2V1AV86
OG7_0004686	A0A2V1AVE3
OG7_0022164	A0A2V1AUJ3
OGR7_0003763	A0A2V1AY42
OGR7_0004581	A0A2V1AVF7
OG7_0009388	A0A2V1AWQ0
OG7_0012203	A0A2V1AVF6
OGR7_0006159	A0A2V1AVB6
OG7_0002524	A0A2V1AW77
OG7_0006224	A0A2V1AUF0
OG7_0008118	A0A2V1AV95
OG7_0009328	A0A2V1AVF3
OG7_0030345	A0A2V1AUK3
OG7_0005716	A0A2V1AY53
OG7_0007470	A0A2V1AVG7
OG7_0003055	A0A2V1AWR0
