complex_id,avg_correlation,num_proteins,num_pairs,proteins_used
Calcineurin_complex_variant_1,-0.05484084971070817,2,1,"['OG6_100566', 'OG6_101614']"
Calcineurin_complex_variant_2,-0.05484084971070817,2,1,"['OG6_100566', 'OG6_101614']"
"Nuclear/nucleolar_exosome_complex,_DIS3-RRP6_variant",0.15306054996004673,9,21,"['OG6_100420', 'OG6_101400', 'OG6_101074', 'OG6_103234', 'OG6_101821', 'OG6_100420', 'OG6_101226', 'OG6_102463', 'OG6_129058']"
"Cytoplasmic_exosome_complex,_DIS3_variant",0.15306054996004673,9,21,"['OG6_100420', 'OG6_101400', 'OG6_101074', 'OG6_103234', 'OG6_101821', 'OG6_100420', 'OG6_101226', 'OG6_102463', 'OG6_129058']"
Actin-related_protein_2/3_complex,0.052877676806125075,3,3,"['OG6_102757', 'OG6_102485', 'OG6_102024']"
Signal_recognition_particle,-0.02631578947368422,3,3,"['OG6_100507', 'OG6_102026', 'OG6_103910']"
SAGA_complex,0.10233222906716101,14,91,"['OG6_105306', 'OG6_104616', 'OG6_102222', 'OG6_112471', 'OG6_102926', 'OG6_101815', 'OG6_114268', 'OG6_102914', 'OG6_103103', 'OG6_120122', 'OG6_100940', 'OG6_101489', 'OG6_103171', 'OG6_103619']"
Adenylyl_cyclase_complex,0.2262651919549989,2,1,"['OG6_102913', 'OG6_101374']"
ISW2_chromatin_remodeling_complex,0.010009583221805332,3,3,"['OG6_108356', 'OG6_103217', 'OG6_100877']"
Box_C/D_snoRNP_complex,-0.039991456877284545,3,3,"['OG6_100868', 'OG6_101480', 'OG6_101575']"
ISW2_chromatin_remodeling_complex_variant_2,-0.04061477708054119,2,1,"['OG6_108356', 'OG6_100877']"
Box_H/ACA_ribonucleoprotein_complex,-0.06534355676953263,2,1,"['OG6_102146', 'OG6_100327']"
Anaphase-Promoting_core_complex_,0.03440875342931319,5,10,"['OG6_102501', 'OG6_101939', 'OG6_102115', 'OG6_104954', 'OG6_103028']"
"Anaphase-Promoting_Complex,_CDC20_variant",0.04819227710832732,6,15,"['OG6_102501', 'OG6_101791', 'OG6_101939', 'OG6_102115', 'OG6_104954', 'OG6_103028']"
"Anaphase-Promoting_Complex,_CDH1_variant",0.03440875342931319,5,10,"['OG6_102501', 'OG6_101939', 'OG6_102115', 'OG6_104954', 'OG6_103028']"
Anaphase-Promoting_complex_AMA1_variant,0.03440875342931319,5,10,"['OG6_102501', 'OG6_101939', 'OG6_102115', 'OG6_104954', 'OG6_103028']"
Nuclear_origin_recognition_complex,-0.04466787033497339,4,6,"['OG6_103513', 'OG6_100406', 'OG6_104370', 'OG6_103029']"
UTP-C_complex_variant_2,0.24407179052245492,4,1,"['OG6_100821', 'OG6_100687', 'OG6_100687', 'OG6_102389']"
UTP-C_complex_variant_3,0.24407179052245492,4,1,"['OG6_100821', 'OG6_100687', 'OG6_100687', 'OG6_102389']"
CURI_complex_variant_2,0.24407179052245492,4,1,"['OG6_100821', 'OG6_100687', 'OG6_100687', 'OG6_102389']"
CURI_complex_variant_3,0.24407179052245492,4,1,"['OG6_100821', 'OG6_100687', 'OG6_100687', 'OG6_102389']"
Elongator_holoenzyme_complex,-0.05899730483050092,3,3,"['OG6_137837', 'OG6_103712', 'OG6_100741']"
INO80_chromatin_remodeling_complex,0.008474826147151851,7,21,"['OG6_123100', 'OG6_103743', 'OG6_100127', 'OG6_102754', 'OG6_113304', 'OG6_101792', 'OG6_101635']"
DBF4-dependent_CDC7_kinase_complex,0.21957751641342,2,1,"['OG6_103228', 'OG6_115956']"
FET3-FTR1_high_affinity_iron_permease_complex,0.06669479116982135,2,1,"['OG6_100257', 'OG6_107140']"
FET5-FTH1_high_affinity_iron_exporter_complex,0.06669479116982135,2,1,"['OG6_107140', 'OG6_100257']"
MBP_transcription_complex,0.5019578060538685,2,1,"['OG6_115793', 'OG6_111252']"
GET_complex,-0.11550612198670224,2,1,"['OG6_105089', 'OG6_100709']"
"Mitotic_spindle_assembly_checkpoint,_MAD1-MAD2_complex",-0.046829290579084706,2,1,"['OG6_103958', 'OG6_103574']"
"Mitotic_checkpoint_complex,_CDC20-MAD2_subcomplex",-0.026315789473684213,2,1,"['OG6_101791', 'OG6_103574']"
"Mitotic_checkpoint_complex,_MAD2-MAD3-BUB3-CDC20",-0.026315789473684213,2,1,"['OG6_101791', 'OG6_103574']"
KEOPS_tRNA_N6-adenosine_threonylcarbamoyltransferase_complex,0.3547452490586463,4,6,"['OG6_100288', 'OG6_500766', 'OG6_103892', 'OG6_104774']"
DRS2-CDC50_P4-ATPase_complex,0.22590463921265602,2,1,"['OG6_100927', 'OG6_100089']"
DNF1-LEM3_P4-ATPase_complex,-0.07650800167460715,2,1,"['OG6_100089', 'OG6_138269']"
DNF2-LEM3_P4-ATPase_complex,-0.07650800167460715,2,1,"['OG6_138269', 'OG6_100089']"
DNF3-CRF1_P4-ATPase_complex,-0.05405405405405407,2,1,"['OG6_100927', 'OG6_102565']"
NEO1-MON2-ARL1-DOP1_membrane_remodeling_complex,0.15082123862036872,4,6,"['OG6_103249', 'OG6_101160', 'OG6_102916', 'OG6_102162']"
COMPASS_complex,-0.04833777778745966,4,6,"['OG6_101262', 'OG6_103359', 'OG6_102272', 'OG6_119798']"
SKI_complex,0.21010135669277843,3,3,"['OG6_103307', 'OG6_100340', 'OG6_103719']"
DASH_complex,0.24028075378583627,3,3,"['OG6_122175', 'OG6_119785', 'OG6_113505']"
Cleavage_and_polyadenylation_specificity_factor_complex,0.04675679912397781,10,45,"['OG6_100691', 'OG6_100222', 'OG6_102397', 'OG6_103053', 'OG6_103165', 'OG6_137869', 'OG6_103251', 'OG6_101260', 'OG6_103351', 'OG6_103283']"
"Importin_complex,_KAP60-KAP95",0.4204538312126397,2,1,"['OG6_100442', 'OG6_101642']"
RecQ_helicase-Topo_III_complex,-0.12048289933537484,2,1,"['OG6_101027', 'OG6_100352']"
RNA_polymerase_I_upstream_activating_factor_complex,0.6663213167019659,2,1,"['OG6_100120', 'OG6_100119']"
HICS_complex,-0.05211277971766921,3,3,"['OG6_114267', 'OG6_198998', 'OG6_103923']"
MOT1-TBP_transcription_regulation_complex,-0.08435490220263846,2,1,"['OG6_100597', 'OG6_101665']"
General_transcription_factor_TFIIIB_complex,0.12709502912930223,3,3,"['OG6_100597', 'OG6_101494', 'OG6_105326']"
General_transcription_factor_TFIIF_complex,0.01584156079607027,3,3,"['OG6_123100', 'OG6_115055', 'OG6_102568']"
SWI/SNF_chromatin_remodelling_complex,0.17686359091757198,5,10,"['OG6_108795', 'OG6_101122', 'OG6_123100', 'OG6_100964', 'OG6_137766']"
ARGR-MCM1_transcription_regulation_complex,-0.10939648698550394,2,1,"['OG6_186968', 'OG6_113316']"
CoQ_biosynthetic_complex,0.14744585717246658,4,6,"['OG6_103250', 'OG6_102172', 'OG6_101003', 'OG6_104041']"
Cytoplasmic_dynein_complex,-0.06241877839323594,2,1,"['OG6_100025', 'OG6_101264']"
Global_genome_repair_CUL3-RAD7-RAD16-ELC1_ubiquitin_ligase_complex,0.041793628768986325,4,6,"['OG6_109058', 'OG6_105241', 'OG6_102066', 'OG6_102390']"
Gamma_tubulin_small_complex,-0.06989133004082003,3,3,"['OG6_101900', 'OG6_101897', 'OG6_101925']"
SDS22-GLC7_phosphatase_complex,-0.1448961491612839,2,1,"['OG6_100222', 'OG6_102267']"
SDS22-GLC7-YPI1_phosphatase_complex,0.050563826818334275,3,3,"['OG6_100222', 'OG6_102267', 'OG6_104011']"
Glycine_decarboxylase_multienzyme_complex_,0.09775337479717722,4,6,"['OG6_100523', 'OG6_100619', 'OG6_101103', 'OG6_101195']"
Glycosylphosphatidylinositol-mannosyltransferase_I_complex,-0.026315789473684216,2,1,"['OG6_121253', 'OG6_102429']"
GPI-anchor_transamidase_complex,-0.02631578947368421,3,3,"['OG6_103068', 'OG6_104164', 'OG6_103076']"
Luminal_surveillance_complex,0.13078834129197092,2,1,"['OG6_100083', 'OG6_101047']"
Mitochondrial_2-oxoglutarate_dehydrogenase_complex,0.08405686996106683,3,3,"['OG6_100523', 'OG6_101182', 'OG6_100311']"
MKT1-PBP1_translation_regulation_complex,-0.0377157143202357,2,1,"['OG6_109072', 'OG6_111536']"
MYO2-VAC17-VAC8_transport_complex,-0.046829290579084706,2,1,"['OG6_100101', 'OG6_108710']"
"Nascent_polypeptide-associated_complex,_EGD1-EGD2_variant",0.4405895973966264,2,1,"['OG6_101216', 'OG6_101091']"
"Nascent_polypeptide-associated_complex,_BTT1-EGD2_variant",0.4405895973966264,2,1,"['OG6_101216', 'OG6_101091']"
Nonsense-mediated_decay_complex,-0.011017207626882325,2,1,"['OG6_101981', 'OG6_104140']"
NRD1_snoRNA_termination_complex,-0.07859774918918594,2,1,"['OG6_129981', 'OG6_101455']"
PSTB_lipid_transfer_acceptor_membrane_complex,-0.06711560552140244,2,1,"['OG6_107063', 'OG6_102382']"
Peptide:N-glycanase-Rad23_complex,0.21870662072552327,2,1,"['OG6_101279', 'OG6_103952']"
RAD53-ASF1_complex,-0.07104509293342788,2,1,"['OG6_101842', 'OG6_101293']"
CDC48-RAD23-UFD2_complex,0.4336555037253719,3,3,"['OG6_100525', 'OG6_101279', 'OG6_101833']"
RAT1-RAI1_RNA_polymerase_II_termination_complex,-0.1196537493036684,2,1,"['OG6_104243', 'OG6_100417']"
RVS161-RVS167_amphiphysin_complex,-0.12734290799340264,2,1,"['OG6_105748', 'OG6_109735']"
SET3C_histone_deacetylase_complex,0.08467247867572882,4,6,"['OG6_100528', 'OG6_118281', 'OG6_100248', 'OG6_103854']"
SLAC_complex,-0.07086675685963292,2,1,"['OG6_113608', 'OG6_104030']"
SLX4-RAD1-RAD10_endonuclease_complex,-0.046829290579084706,2,1,"['OG6_101959', 'OG6_102832']"
SAW1-RAD1-RAD10_endonuclease_complex,-0.046829290579084706,2,1,"['OG6_101959', 'OG6_102832']"
SMC5-SMC6_SUMO_ligase_complex,-0.046835180728399366,3,3,"['OG6_103911', 'OG6_102083', 'OG6_102062']"
SNO1-SNZ1_pyridoxal_5'-phosphate_synthase_complex,-0.07467775742078298,2,1,"['OG6_103407', 'OG6_102840']"
SNO2-SNZ1_pyridoxal_5'-phosphate_synthase_complex,-0.07467775742078298,2,1,"['OG6_103407', 'OG6_102840']"
SNT2C_histone_deacetylase_complex,0.41612663673810035,2,1,"['OG6_100248', 'OG6_113007']"
Mitochondrial_succinyl-CoA_synthetase_complex,0.9396962286345061,2,1,"['OG6_100409', 'OG6_100834']"
TAP42-RRD2-PPH21_phosphatase_complex,-0.0018121622578781554,2,1,"['OG6_100547', 'OG6_101438']"
TAP42-RRD2-PPH22_phosphatase_complex,-0.0018121622578781554,2,1,"['OG6_100547', 'OG6_101438']"
TRAPPIII_protein_complex,-0.06531814231157491,3,3,"['OG6_102833', 'OG6_102947', 'OG6_102399']"
Nuclear_meiotic_cohesin_complex,-0.17776374731066735,2,1,"['OG6_101499', 'OG6_101525']"
UTP-A_complex,0.15838924510722582,5,10,"['OG6_102005', 'OG6_500457', 'OG6_102924', 'OG6_102917', 'OG6_102666']"
UTP-B_complex,0.09471285654765768,6,15,"['OG6_102497', 'OG6_102672', 'OG6_102475', 'OG6_102171', 'OG6_102184', 'OG6_102330']"
UBA3-ULA1_E1_enzyme,0.9909607137882258,2,1,"['OG6_101722', 'OG6_101845']"
BBP-MUD2_branchpoint-binding_complex_,-0.1146676397318922,2,1,"['OG6_101356', 'OG6_102013']"
NOP8_60s_ribosome_pre-assembly_complex,0.12118132381975828,3,3,"['OG6_500487', 'OG6_103754', 'OG6_500385']"
COX1_pre-assembly_complex,0.2647578286458819,3,3,"['OG6_100423', 'OG6_114133', 'OG6_116114']"
"Tubulin_alpha-beta_heterodimeric_complex,_TUB1_variant",0.8185153332383388,2,1,"['OG6_100137', 'OG6_100108']"
"Tubulin_alpha-beta_heterodimeric_complex,_TUB3_variant",0.8185153332383388,2,1,"['OG6_100137', 'OG6_100108']"
Myosin_class_II_complex,0.09381360399532516,2,1,"['OG6_100110', 'OG6_113025']"
"Myosin_class_I_complex,_MYO5_variant",0.32061066536596833,2,1,"['OG6_100851', 'OG6_100187']"
"Myosin_class_I_complex,_MYO3_variant",0.32061066536596833,2,1,"['OG6_100851', 'OG6_100187']"
"Myosin_class_V_complex,_MYO4_variant",0.3137616826028317,3,3,"['OG6_100851', 'OG6_100101', 'OG6_113025']"
40S_cytosolic_small_ribosomal_subunit,0.006380970314030872,8,28,"['OG6_100514', 'OG6_100971', 'OG6_101107', 'OG6_100429', 'OG6_100920', 'OG6_100367', 'OG6_101261', 'OG6_100373']"
60S_cytosolic_large_ribosomal_subunit,0.2657829296520913,8,28,"['OG6_101109', 'OG6_100781', 'OG6_101591', 'OG6_100932', 'OG6_100665', 'OG6_100789', 'OG6_100702', 'OG6_100701']"
54S_mitochondrial_large_ribosomal_subunit,0.3323892723250146,37,666,"['OG6_102773', 'OG6_101181', 'OG6_105720', 'OG6_100929', 'OG6_116994', 'OG6_123089', 'OG6_105363', 'OG6_101282', 'OG6_100949', 'OG6_105622', 'OG6_115525', 'OG6_100234', 'OG6_100370', 'OG6_105063', 'OG6_104174', 'OG6_100325', 'OG6_100988', 'OG6_124821', 'OG6_117012', 'OG6_103501', 'OG6_102880', 'OG6_117002', 'OG6_103062', 'OG6_119806', 'OG6_143261', 'OG6_101573', 'OG6_101040', 'OG6_101056', 'OG6_100766', 'OG6_100842', 'OG6_101227', 'OG6_102992', 'OG6_100942', 'OG6_103158', 'OG6_500647', 'OG6_111451', 'OG6_101118']"
37S_mitochondrial_small_ribosomal_subunit,0.03246241268678408,22,190,"['OG6_110914', 'OG6_115955', 'OG6_102116', 'OG6_500655', 'OG6_101240', 'OG6_112859', 'OG6_102025', 'OG6_101759', 'OG6_104516', 'OG6_101155', 'OG6_101408', 'OG6_115945', 'OG6_115955', 'OG6_119810', 'OG6_109870', 'OG6_101451', 'OG6_100373', 'OG6_100333', 'OG6_100367', 'OG6_100208', 'OG6_100322', 'OG6_112794']"
RCL1-BMS1_40S_ribosomal_subunit_maturation_complex,-0.02631578947368422,2,1,"['OG6_102522', 'OG6_102112']"
"Nucleosome,_variant_HTA2-HTB2_",0.4684602278845184,4,6,"['OG6_100082', 'OG6_100120', 'OG6_100077', 'OG6_100119']"
"Nucleosome,_variant_HTA2-HTB1_",0.4684602278845184,4,6,"['OG6_100082', 'OG6_100120', 'OG6_100077', 'OG6_100119']"
"Nucleosome,_variant_HTA1-HTB1_",0.4684602278845184,4,6,"['OG6_100082', 'OG6_100120', 'OG6_100077', 'OG6_100119']"
"Nucleosome,_variant_HTZ1-HTB1_",0.5159155580233331,4,6,"['OG6_100082', 'OG6_100120', 'OG6_100119', 'OG6_101774']"
"Nucleosome,_variant_HTZ1-HTB2",0.5159155580233331,4,6,"['OG6_100082', 'OG6_100120', 'OG6_100119', 'OG6_101774']"
Clathrin_complex,0.6673584214898942,2,1,"['OG6_103026', 'OG6_101144']"
CLA4-BEM1-CDC24_polarity_complex,0.36650257411956133,3,3,"['OG6_112509', 'OG6_114264', 'OG6_100484']"
MIH_complex,0.06139992789062229,3,3,"['OG6_113025', 'OG6_103923', 'OG6_101564']"
SCF-Ydr131c_ubiquitin_ligase_complex,0.03820263266694814,3,3,"['OG6_104162', 'OG6_100934', 'OG6_101330']"
Nuclear_pore_complex,0.13949774327907935,19,105,"['OG6_102783', 'OG6_500308', 'OG6_139042', 'OG6_103333', 'OG6_113586', 'OG6_113479', 'OG6_103190', 'OG6_108801', 'OG6_143877', 'OG6_137446', 'OG6_103478', 'OG6_103638', 'OG6_121211', 'OG6_103190', 'OG6_101756', 'OG6_101756', 'OG6_101264', 'OG6_101941', 'OG6_103111']"
"alpha-1,6-mannosyltransferase_complex,_M-Pol_II_variant",-0.05055353680690761,3,3,"['OG6_129583', 'OG6_132885', 'OG6_119656']"
ESCRT-III_complex,0.49841159819491354,4,6,"['OG6_103236', 'OG6_102450', 'OG6_100985', 'OG6_102807']"
HOPS_tethering_complex,0.04803333203225557,5,10,"['OG6_102537', 'OG6_101460', 'OG6_103391', 'OG6_102133', 'OG6_102524']"
CORVET_tethering_complex,0.0025888290241847843,5,10,"['OG6_102537', 'OG6_101460', 'OG6_173107', 'OG6_102677', 'OG6_102133']"
RAVE_complex,0.6252000072569418,2,1,"['OG6_115930', 'OG6_100934']"
TIM22_mitochondrial_inner_membrane_twin-pore_carrier_translocase_complex,2.9650255412040174e-06,4,6,"['OG6_103037', 'OG6_113593', 'OG6_103064', 'OG6_102845']"
tRNA_(adenine(58)-N(1))-methyltransferase_complex,-0.026315789473684216,2,1,"['OG6_102534', 'OG6_100880']"
tRNA_(guanine-N(7)-)-methyltransferase,-0.05673163006030681,2,1,"['OG6_103715', 'OG6_100919']"
Protein_farnesyltransferase_complex,0.6677832734370682,2,1,"['OG6_101706', 'OG6_102620']"
Protein_geranylgeranyltransferase_type_I_complex,0.779687630711319,2,1,"['OG6_103705', 'OG6_102620']"
Protein_geranylgeranyltransferase_type_II_complex,-0.024564906797358777,3,3,"['OG6_102449', 'OG6_103227', 'OG6_102100']"
F-actin_capping_protein_complex,0.970046493070847,2,1,"['OG6_103032', 'OG6_102492']"
"Oligosaccharyl_transferase_complex,_OST6_variant",-0.042451640994261124,4,6,"['OG6_103031', 'OG6_100521', 'OG6_103289', 'OG6_103527']"
"Oligosaccharyl_transferase_complex,_OST3_variant",-0.042451640994261124,4,6,"['OG6_103031', 'OG6_100521', 'OG6_103289', 'OG6_103527']"
GINS_complex,0.49943625258947266,4,6,"['OG6_102798', 'OG6_102987', 'OG6_102982', 'OG6_103148']"
General_transcription_factor_complex_TFIID,0.09616747917833957,12,66,"['OG6_103773', 'OG6_100597', 'OG6_102824', 'OG6_123100', 'OG6_102926', 'OG6_102499', 'OG6_105779', 'OG6_103103', 'OG6_104008', 'OG6_103171', 'OG6_102177', 'OG6_133395']"
SF3B_complex,-0.037110146984767105,4,6,"['OG6_101702', 'OG6_102282', 'OG6_102496', 'OG6_102421']"
SF3A_complex,-0.03771571432023571,2,1,"['OG6_102364', 'OG6_102158']"
RES_complex,-0.03771571432023571,2,1,"['OG6_102431', 'OG6_103002']"
PRP19-associated_complex,0.052086167356818654,29,406,"['OG6_102364', 'OG6_102669', 'OG6_100085', 'OG6_102341', 'OG6_102870', 'OG6_102145', 'OG6_100305', 'OG6_101765', 'OG6_101868', 'OG6_102431', 'OG6_100753', 'OG6_102256', 'OG6_102085', 'OG6_103002', 'OG6_101702', 'OG6_103856', 'OG6_101743', 'OG6_103842', 'OG6_102196', 'OG6_102282', 'OG6_102153', 'OG6_102607', 'OG6_102825', 'OG6_102496', 'OG6_102323', 'OG6_102158', 'OG6_102567', 'OG6_106961', 'OG6_101977']"
COPI_vesicle_coat_complex,0.13777146712277855,6,15,"['OG6_101348', 'OG6_102500', 'OG6_100064', 'OG6_101404', 'OG6_101375', 'OG6_101600']"
Retromer_complex,-0.0616123960134105,4,6,"['OG6_118299', 'OG6_101945', 'OG6_101343', 'OG6_102065']"
General_transcription_factor_TFIIIC_complex,0.03499910308940989,4,6,"['OG6_103019', 'OG6_103511', 'OG6_198028', 'OG6_102745']"
General_transcription_factor_TFIIH_complex,0.06553859136398163,9,36,"['OG6_103547', 'OG6_101742', 'OG6_103656', 'OG6_102792', 'OG6_100822', 'OG6_101881', 'OG6_103797', 'OG6_102284', 'OG6_143879']"
General_transcription_factor_complex_TFIIK,-0.03391573937138521,3,3,"['OG6_103547', 'OG6_102792', 'OG6_103797']"
Negative_cofactor_2_transcriptional_regulator_complex,-0.026315789473684213,2,1,"['OG6_103329', 'OG6_103431']"
CYC8-TUP1_corepressor_complex,0.06631579693926354,2,1,"['OG6_101645', 'OG6_108387']"
DNA-directed_RNA_Polymerase_I_complex,0.09617418886351711,10,45,"['OG6_101773', 'OG6_101049', 'OG6_101231', 'OG6_102056', 'OG6_102249', 'OG6_101548', 'OG6_102491', 'OG6_103748', 'OG6_103646', 'OG6_500269']"
RENT_complex,-0.07859774918918594,2,1,"['OG6_103854', 'OG6_100917']"
MUS81-MMS4_structure-specific_endonuclease_complex,-0.06220907522417994,2,1,"['OG6_105221', 'OG6_103117']"
