complex_id,avg_correlation,num_proteins,num_pairs,proteins_used
LSM2-8_complex,0.26974235555022336,7,21,"['A0A2H0ZGH7', 'A0A2H1A513', 'A0A2H0ZDR9', 'A0A2H0ZR87', 'A0A2H0ZP87', 'A0A2H1A690', 'A0A2H0ZQR4']"
LSM1-7_complex,0.33003363881778014,7,21,"['A0A2H0ZGH7', 'A0A2H1A513', 'A0A2H0ZDR9', 'A0A2H0ZG60', 'A0A2H0ZP87', 'A0A2H1A690', 'A0A2H0ZQR4']"
LSM2-7_complex,0.2776278981584264,6,15,"['A0A2H0ZGH7', 'A0A2H1A513', 'A0A2H0ZDR9', 'A0A2H0ZP87', 'A0A2H1A690', 'A0A2H0ZQR4']"
LSM1-7-PAT1_complex,0.27849731120097526,8,28,"['A0A2H0ZER4', 'A0A2H0ZGH7', 'A0A2H1A513', 'A0A2H0ZDR9', 'A0A2H0ZG60', 'A0A2H0ZP87', 'A0A2H1A690', 'A0A2H0ZQR4']"
HIR_complex,-0.19810422261745947,2,1,"['A0A2H0ZY16', 'A0A2H1A285']"
MICOS_mitochondrial_contact_site_and_cristae_organizing_system_complex,0.031128266342804755,3,3,"['A0A2H0ZLE3', 'A0A2H0ZS73', 'A0A2H0ZTQ8']"
Bub1-Bub3_complex,-0.10730265269346002,2,1,"['A0A2H0ZRM7', 'A0A2H0ZIS8']"
FZO1-MGM1-UGO1_complex,0.12472118477819592,3,3,"['A0A2H1A833', 'A0A2H1A7K4', 'A0A2H1A3M1']"
Snf1_protein_kinase_complex_variant_GAL83,-0.044351327128256145,3,3,"['A0A2H0ZD56', 'A0A2H0ZN32', 'A0A2H0ZNW8']"
Snf1_protein_kinase_complex_variant_SIP1,-0.03874921291460644,2,1,"['A0A2H0ZD56', 'A0A2H0ZN32']"
FAL1-SGD1_complex,-0.12171612389003694,2,1,"['A0A2H0ZGS8', 'A0A2H0ZCN5']"
"GID_E3_ubiquitin_ligase_complex,_GID4_variant",0.017380454459594703,6,15,"['A0A2H0ZKJ3', 'A0A2H0ZVD3', 'A0A2H0ZSU6', 'A0A2H0ZXB5', 'A0A2H0ZIW2', 'A0A2H0ZMC2']"
"Mitochondrial_pyruvate_carrier,_fermentative_isoform",-0.027027027027027032,2,1,"['A0A2H0ZC53', 'A0A2H1A383']"
"Mitochondrial_pyruvate_carrier,_respiratory_isoform",-0.027027027027027032,2,1,"['A0A2H1A383', 'A0A2H0ZC53']"
Endoplasmic_Reticulum_Membrane_Complex,-0.03336471670849998,3,3,"['A0A2H0ZW92', 'A0A2H0ZF09', 'A0A2H1A7H4']"
Glutathione_hydrolase_complex,-0.042479713961864056,2,1,"['A0A2H0ZJN2', 'A0A2H1A5T3']"
CLB1-CDC28_kinase_complex,-0.06399221901922214,2,1,"['A0A2H0ZSY6', 'A0A2H0ZI70']"
CLB3-CDC28_kinase_complex,-0.06399221901922214,2,1,"['A0A2H0ZSY6', 'A0A2H0ZI70']"
CLB4-CDC28_kinase_complex,-0.06399221901922214,2,1,"['A0A2H0ZSY6', 'A0A2H0ZI70']"
CLN2-CDC28_kinase_complex,0.18634347094521805,3,3,"['A0A2H0ZSY6', 'A0A2H0ZC85', 'A0A2H0ZS24']"
ATG2-ATG18_complex,-0.010759756676965576,2,1,"['A0A2H0ZLR0', 'A0A2H0ZL78']"
CBP3-CBP6_complex,0.422348645526866,2,1,"['A0A2H0ZDU7', 'A0A2H1A1R0']"
TAH18-DRE2_complex,-0.09875790625335512,2,1,"['A0A2H0ZPB9', 'A0A2H0ZSN3']"
Coenzyme_A-synthesizing_protein_complex,-0.03184303425046865,4,6,"['A0A2H0ZMM1', 'A0A2H0ZPP5', 'A0A2H0ZNM2', 'A0A2H0ZPC9']"
Glutamyl-tRNA(Gln)_amidotransferase_complex,-0.10041928905068676,2,1,"['A0A2H0ZEF0', 'A0A2H0ZJR1']"
Glucosidase_II_complex,-0.0882761075207091,2,1,"['A0A2H1A1J6', 'A0A2H1A0I8']"
ELG1-RFC_complex_,-0.05990788602902797,4,1,"['A0A2H0ZSN8', 'A0A2H0ZKF9', 'A0A2H0ZKF9', 'A0A2H1A578']"
"Elongation_Factor_eEF1_complex,_variant_TEF4",0.12588943942172098,3,3,"['A0A2H0ZIS9', 'A0A2H1A6A1', 'A0A2H0ZQK7']"
PAN1_actin_cytoskeleton-regulatory_complex,0.7613411371355819,3,3,"['A0A2H0ZJK5', 'A0A2H1A746', 'A0A2H0ZSK4']"
Eukaryotic_translation_initiation_factor_2_complex,0.373050132726425,2,1,"['A0A2H0ZC68', 'A0A2H0ZUQ3']"
Eukaryotic_translation_initiation_factor_2B_complex,-0.037701580218397326,5,10,"['A0A2H0ZYL2', 'A0A2H0ZHB6', 'A0A2H0ZEZ2', 'A0A2H1A7F8', 'A0A2H0ZN53']"
"Eukaryotic_translation_initiation_factor_4F_complex,_variant_TIF4631",0.5973778728815778,3,3,"['A0A5Q7YHX9', 'A0A2H1A6I3', 'A0A2H0ZCZ3']"
"Eukaryotic_translation_initiation_factor_4F_complex,_variant_TIF4632",0.5973778728815778,3,3,"['A0A5Q7YHX9', 'A0A2H1A6I3', 'A0A2H0ZCZ3']"
ERF1-ERF3_translation_release_factor_complex,0.09224825466142612,2,1,"['A0A2H0ZWA9', 'A0A2H0ZVQ6']"
DOM34-HBS1_ribosome_dissociation_complex,0.31855355645394234,2,1,"['A0A2H0ZKI4', 'A0A2H1A7Q2']"
TOM40_mitochondrial_outer_membrane_translocase_core_complex,0.053807508812144966,2,1,"['A0A2H0ZE14', 'A0A5C1DW98']"
TOM40_mitochondrial_outer_membrane_translocase_holocomplex,0.4748896591554765,4,6,"['A0A2H1A7L1', 'A0A2H0ZE14', 'A0A2H1A6V7', 'A0A5C1DW98']"
Adaptor_complex_AP-1,-0.0008184532419392385,4,6,"['A0A2H0ZLI9', 'A0A2H0ZVC1', 'A0A2H0ZD46', 'A0A2H0ZDA8']"
Adaptor_complex_AP-1R,-0.0680608293830229,4,6,"['A0A2H0ZLI9', 'A0A2H0ZVC1', 'A0A2H0ZWN9', 'A0A2H0ZDA8']"
Adapter_complex_AP-2,-0.04988125161269729,4,6,"['A0A2H0ZVC1', 'A0A2H0ZLR4', 'A0A2H0ZZR0', 'A0A2H0ZI99']"
Adapter_complex_AP-3,-0.05380935581586177,3,3,"['A0A2H0ZIQ1', 'A0A2H1A7H3', 'A0A2H0ZCJ3']"
cAMP-dependent_protein_kinase_complex_variant_1,-0.08803537319445581,2,1,"['A0A2H0ZVL9', 'A0A2H0ZSR6']"
cAMP-dependent_protein_kinase_complex_variant_2,-0.08803537319445581,2,1,"['A0A2H0ZVL9', 'A0A2H0ZSR6']"
DNA_replication_factor_C_complex,-0.06399221901922214,4,1,"['A0A2H0ZSN8', 'A0A2H0ZKF9', 'A0A2H1A766', 'A0A2H0ZKF9']"
NDC80_complex,0.11388685094581029,3,3,"['A0A2H0ZWD8', 'A0A2H0ZUR7', 'A0A2H1A757']"
Mitochondrial_isocitrate_dehydrogenase_complex_(NAD+),0.9951813457209571,2,1,"['A0A2H0ZKR5', 'A0A2H0ZID9']"
Mitochondrial_respiratory_chain_complex_II,0.2750825337018687,3,3,"['A0A2H0ZKD2', 'A0A2H1A7X4', 'A0A2H1A534']"
Mitochondrial_respiratory_chain_complex_III,0.3447317228892779,7,21,"['A0A2H0ZJ05', 'A0A2H1A763', 'A0A2H0ZNZ4', 'A0A2H0ZPA5', 'A0A2H0ZDU6', 'A0A2H0ZLL8', 'A0A2H0ZQ69']"
cAMP-dependent_protein_kinase_complex_variant_3,-0.08803537319445581,2,1,"['A0A2H0ZVL9', 'A0A2H0ZSR6']"
Tec1/Ste12/Dig1_transcription_regulation_complex,0.6131863864322429,2,1,"['A0A2H0ZLV0', 'A0A2H0ZNY4']"
Carbamoyl-phosphate_synthase_arginine-specific,0.9201721253079003,2,1,"['A0A2H0ZVK9', 'A0A2H0ZD31']"
mRNA_capping_enzyme_complex,-0.09854379453416204,2,1,"['A0A2H1A6H2', 'A0A2H0ZGV2']"
Calcineurin_complex_variant_1,-0.06900655593423542,2,1,"['A0A2H0ZE15', 'A0A2H0ZYD3']"
Calcineurin_complex_variant_2,-0.06900655593423542,2,1,"['A0A2H0ZE15', 'A0A2H0ZYD3']"
"Nuclear/nucleolar_exosome_complex,_DIS3-RRP6_variant",0.510252675298648,11,36,"['A0A2H1A3V1', 'A0A2H0ZHD5', 'A0A2H1A1V9', 'A0A2H0ZIB8', 'A0A2H0ZRD4', 'A0A2H0ZE44', 'A0A2H1A3V1', 'A0A2H0ZNV5', 'A0A2H0ZME1', 'A0A2H0ZPQ6', 'A0A2H1A7K3']"
"Cytoplasmic_exosome_complex,_DIS3_variant",0.6675461332912075,10,28,"['A0A2H1A3V1', 'A0A2H0ZHD5', 'A0A2H1A1V9', 'A0A2H0ZIB8', 'A0A2H0ZRD4', 'A0A2H0ZE44', 'A0A2H1A3V1', 'A0A2H0ZNV5', 'A0A2H0ZME1', 'A0A2H1A7K3']"
Actin-related_protein_2/3_complex,0.3040569795609548,5,10,"['A0A2H0ZG64', 'A0A2H0ZMM5', 'A0A2H1A4C7', 'A0A2H1A133', 'A0A2H0ZYM8']"
Signal_recognition_particle,0.09431435955704767,5,10,"['A0A2H1A1Y6', 'A0A2H0ZYG5', 'A0A2H0ZLJ7', 'A0A2H0ZGG5', 'A0A2H1A042']"
ISW1a_chromatin_remodeling_complex,-0.08638684255813603,2,1,"['A0A2H0ZYL7', 'A0A2H0ZLK7']"
SAGA_complex,0.06884995829231484,17,136,"['A0A2H1A517', 'A0A2H1A3W4', 'A0A2H1A5Q3', 'A0A2H0ZKP1', 'A0A2H0ZWQ8', 'A0A2H0ZDK6', 'A0A2H1A624', 'A0A2H0ZNI1', 'A0A2H0ZGQ0', 'A0A2H0ZL12', 'A0A2H0ZZD3', 'A0A2H1A887', 'A0A2H0ZQH7', 'A0A2H0ZCT4', 'A0A2H0ZND0', 'A0A2H1A570', 'A0A2H0ZJD9']"
Adenylyl_cyclase_complex,-0.002750690767994668,2,1,"['A0A2H0ZFS7', 'A0A2H0ZDI6']"
ISW2_chromatin_remodeling_complex,-0.0934486048975271,3,3,"['A0A2H1A0V7', 'A0A2H0ZWP0', 'A0A2H0ZYL7']"
Box_C/D_snoRNP_complex,0.1688165436087106,4,6,"['A0A2H0ZRK0', 'A0A5Q7YMH1', 'A0A2H0ZLF2', 'A0A2H0ZY53']"
ISW2_chromatin_remodeling_complex_variant_2,-0.11804438568873239,2,1,"['A0A2H1A0V7', 'A0A2H0ZYL7']"
Box_H/ACA_ribonucleoprotein_complex,-0.02702702702702703,3,3,"['A0A2H0ZXV1', 'A0A2H0ZGA2', 'A0A2H1A2T0']"
Anaphase-Promoting_core_complex_,0.01011708255763937,8,28,"['A0A2H0ZMQ3', 'A0A2H0ZDY3', 'A0A2H0ZDG7', 'A0A2H0ZYY0', 'A0A2H0ZMT0', 'A0A2H0ZD25', 'A0A2H0ZI52', 'A0A2H0ZNB1']"
"Anaphase-Promoting_Complex,_CDC20_variant",-0.008165536328540536,9,36,"['A0A2H0ZMQ3', 'A0A2H0ZDY3', 'A0A2H0ZKU4', 'A0A2H0ZDG7', 'A0A2H0ZYY0', 'A0A2H0ZMT0', 'A0A2H0ZD25', 'A0A2H0ZI52', 'A0A2H0ZNB1']"
"Anaphase-Promoting_Complex,_CDH1_variant",0.0009375134414844776,9,36,"['A0A2H0ZMQ3', 'A0A2H0ZDY3', 'A0A2H0ZDG7', 'A0A2H0ZYY0', 'A0A2H0ZY19', 'A0A2H0ZMT0', 'A0A2H0ZD25', 'A0A2H0ZI52', 'A0A2H0ZNB1']"
Anaphase-Promoting_complex_AMA1_variant,0.01011708255763937,8,28,"['A0A2H0ZMQ3', 'A0A2H0ZDY3', 'A0A2H0ZDG7', 'A0A2H0ZYY0', 'A0A2H0ZMT0', 'A0A2H0ZD25', 'A0A2H0ZI52', 'A0A2H0ZNB1']"
Nuclear_origin_recognition_complex,0.11401146870512101,6,15,"['A0A2H1A242', 'A0A2H0ZEJ1', 'A0A2H0ZY85', 'A0A2H0ZC90', 'A0A2H0ZY50', 'A0A2H0ZNW9']"
UTP-C_complex_variant_2,-0.04109640574980164,5,3,"['A0A2H0ZDD2', 'A0A2H0ZLJ8', 'A0A2H0ZY28', 'A0A2H0ZY28', 'A0A2H0ZCF4']"
UTP-C_complex_variant_1,-0.048131095111188946,6,1,"['A0A2H0ZDD2', 'A0A2H0ZDD2', 'A0A2H0ZLJ8', 'A0A2H0ZY28', 'A0A2H0ZY28', 'A0A2H0ZCF4']"
UTP-C_complex_variant_3,-0.04109640574980164,5,3,"['A0A2H0ZDD2', 'A0A2H0ZLJ8', 'A0A2H0ZY28', 'A0A2H0ZY28', 'A0A2H0ZCF4']"
CURI_complex_variant_1,-0.048131095111188946,6,1,"['A0A2H0ZDD2', 'A0A2H0ZDD2', 'A0A2H0ZLJ8', 'A0A2H0ZY28', 'A0A2H0ZY28', 'A0A2H0ZCF4']"
CURI_complex_variant_2,-0.04109640574980164,5,3,"['A0A2H0ZDD2', 'A0A2H0ZLJ8', 'A0A2H0ZY28', 'A0A2H0ZY28', 'A0A2H0ZCF4']"
CURI_complex_variant_3,-0.04109640574980164,5,3,"['A0A2H0ZDD2', 'A0A2H0ZLJ8', 'A0A2H0ZY28', 'A0A2H0ZY28', 'A0A2H0ZCF4']"
Elongator_holoenzyme_complex,0.12513584044331771,5,10,"['A0A2H0ZIE4', 'A0A2H0ZWP8', 'A0A2H0ZNC6', 'A0A2H0ZQF2', 'A0A2H0ZD47']"
NatC_N-alpha-acetyltransferase_complex,-0.06399221901922213,2,1,"['A0A2H0ZKV6', 'A0A2H0ZEB8']"
NatB_N-alpha-acetyltransferase_complex,-0.16815821789439267,2,1,"['A0A2H1A013', 'A0A2H0ZWM7']"
NatA_N-alpha-acetyltransferase_complex,0.001821424416706854,3,3,"['A0A2H1A636', 'A0A2H0ZGN0', 'A0A2H0ZZX1']"
INO80_chromatin_remodeling_complex,0.024364865602104317,8,28,"['A0A2H0ZDB9', 'A0A2H0ZW56', 'A0A2H0ZDF9', 'A0A2H1A3H0', 'A0A2H0ZRV8', 'A0A2H0ZTZ6', 'A0A2H1A6E5', 'A0A2H0ZC73']"
DBF4-dependent_CDC7_kinase_complex,0.368034964982589,2,1,"['A0A2H0ZDE2', 'A0A2H0ZYU7']"
FET3-FTR1_high_affinity_iron_permease_complex,-0.038749212914606444,2,1,"['A0A2H0ZLC7', 'A0A2H0ZLB2']"
FET5-FTH1_high_affinity_iron_exporter_complex,-0.038749212914606444,2,1,"['A0A2H0ZLB2', 'A0A2H0ZLC7']"
GET_complex,-0.14093201669895933,2,1,"['A0A2H0ZR36', 'A0A2H0ZV57']"
"Mitotic_spindle_assembly_checkpoint,_MAD1-MAD2_complex",-0.07909649964604158,2,1,"['A0A2H0ZXI6', 'A0A2H0ZDR0']"
"Mitotic_checkpoint_complex,_CDC20-MAD2_subcomplex",0.4223486455268661,2,1,"['A0A2H0ZKU4', 'A0A2H0ZDR0']"
"Mitotic_checkpoint_complex,_MAD2-MAD3-BUB3-CDC20",0.08675232465201305,3,3,"['A0A2H0ZKU4', 'A0A2H0ZRM7', 'A0A2H0ZDR0']"
CDC24-FAR1-Gbetagamma_complex,-0.17258978545253828,2,1,"['A0A2H1A7V4', 'A0A2H1A669']"
KEOPS_tRNA_N6-adenosine_threonylcarbamoyltransferase_complex,0.14502363642865393,4,6,"['A0A2H0ZKG7', 'A0A2H1A6F1', 'A0A2H0ZPN3', 'A0A2H0ZDJ0']"
DRS2-CDC50_P4-ATPase_complex,-0.10206207261596575,2,1,"['A0A2H1A6E3', 'A0A2H0ZGI8']"
DNF1-LEM3_P4-ATPase_complex,-0.040598112653851944,2,1,"['A0A2H0ZGI8', 'A0A2H0ZXH0']"
DNF2-LEM3_P4-ATPase_complex,-0.040598112653851944,2,1,"['A0A2H0ZXH0', 'A0A2H0ZGI8']"
DNF3-CRF1_P4-ATPase_complex,-0.11396057645963796,2,1,"['A0A2H1A6E3', 'A0A2H0ZIT9']"
NEO1-MON2-ARL1-DOP1_membrane_remodeling_complex,0.026096229144277772,4,6,"['A0A5Q7YD54', 'A0A2H1A3E1', 'A0A2H0ZI85', 'A0A2H0ZYX8']"
DNA_mismatch_repair_MutSbeta_complex,-0.03874921291460644,2,1,"['A0A2H0ZGL5', 'A0A2H0ZE72']"
DNA_mismatch_repair_MutSalpha_complex,0.34596404392815117,2,1,"['A0A2H0ZE72', 'A0A2H0ZDH7']"
COMPASS_complex,0.11791582998891383,6,15,"['A0A2H0ZS65', 'A0A2H1A594', 'A0A2H0ZF26', 'A0A2H0ZKX0', 'A0A2H0ZIK8', 'A0A2H1A7I3']"
SKI_complex,-0.019243721526863544,3,3,"['A0A2H1A6E0', 'A0A2H0ZPD4', 'A0A2H1A7A1']"
DASH_complex,-0.034841817618746634,3,3,"['A0A2H1A5Z2', 'A0A2H1A7Y8', 'A0A2H0ZP03']"
Cleavage_and_polyadenylation_specificity_factor_complex,0.02123144026516127,11,55,"['A0A2H1A200', 'A0A2H0ZUU8', 'A0A2H0ZES6', 'A0A2H0ZS65', 'A0A2H0ZIY1', 'A0A2H0ZMM8', 'A0A2H0ZDL8', 'A0A2H1A661', 'A0A2H0ZLK1', 'A0A2H1A1W3', 'A0A2H0ZVA7']"
"Importin_complex,_KAP60-KAP95",0.37007459143190724,2,1,"['A0A2H0ZIU0', 'A0A2H1A6F5']"
RecQ_helicase-Topo_III_complex,-0.1067106029447757,3,3,"['A0A2H0ZNC8', 'A0A2H0ZMV9', 'A0A2H0ZTW1']"
RNA_polymerase_I_upstream_activating_factor_complex,0.15266763746961812,4,6,"['A0A2H0ZWC4', 'A0A2H0ZDS1', 'A0A2H0ZGH4', 'A0A2H0ZMF9']"
HICS_complex,-0.06251880607510868,3,3,"['A0A2H0ZQG9', 'A0A2H0ZUS5', 'A0A2H0ZJS7']"
MEX67-MTR2_mRNA_nuclear_export_factor_complex,0.25689154519615087,2,1,"['A0A2H0ZMV4', 'A0A2H0ZYM5']"
General_transcription_factor_TFIIIB_complex,-0.10693505400348577,2,1,"['A0A2H0ZCT8', 'A0A2H1A5D0']"
General_transcription_factor_TFIIF_complex,-0.10041928905068676,2,1,"['A0A2H1A1V3', 'A0A2H1A745']"
SWI/SNF_chromatin_remodelling_complex,0.03435992823338003,6,15,"['A0A2H0ZGF6', 'A0A2H0ZVA0', 'A0A2H0ZLM4', 'A0A2H1A163', 'A0A2H0ZLN2', 'A0A2H0ZKV0']"
ARGR-MCM1_transcription_regulation_complex,0.05038624790110146,3,3,"['A0A2H0ZZG9', 'A0A2H0ZWF1', 'A0A2H0ZM22']"
CoQ_biosynthetic_complex,0.03418438739479799,4,6,"['A0A2H1A5F3', 'A0A2H0ZDF8', 'A0A2H0ZWB4', 'A0A2H1A1G8']"
Central_kinetochore_CTF19_complex,-0.04616783521501325,2,1,"['A0A2H0ZN82', 'A0A2H1A5Z5']"
CUL8-MMS1-MMS22-ESC4_E3_ubiquitin_ligase_complex,0.22170031056204348,2,1,"['A0A2H0ZNP0', 'A0A2H0ZX66']"
CUL8-MMS1-MMS22-CTF4_E3_ubiquitin_ligase_complex,0.026639580419256813,2,1,"['A0A2H1A028', 'A0A2H0ZX66']"
CUL8-MMS1-ESC2_E3_ubiquitin_ligase_complex,0.018306300648455315,2,1,"['A0A2H1A7D9', 'A0A2H0ZX66']"
CUL8-MMS1-ORC5_E3_ubiquitin_ligase_complex,-0.06809805518455608,2,1,"['A0A2H0ZY85', 'A0A2H0ZX66']"
Cytoplasmic_dynein_complex,0.06835405504643961,3,3,"['A0A2H1A700', 'A0A2H0ZZP7', 'A0A2H0ZNP8']"
Kinetochore_MIS12_complex,-0.06619178923246147,2,1,"['A0A2H1A5Z5', 'A0A2H0ZWL6']"
DPB11-SLD3-SLD2_DNA_replication_complex,-0.10041928905068677,2,1,"['A0A2H0ZLD4', 'A0A2H0ZFX7']"
TUL1_E3_ubiquitin_ligase_complex,0.06878207292441858,4,6,"['A0A2H0ZLE2', 'A0A2H1A2E7', 'A0A2H0ZCQ1', 'A0A2H0ZYJ4']"
Global_genome_repair_CUL3-RAD7-RAD16-ELC1_ubiquitin_ligase_complex,-0.07301486880599788,4,6,"['A0A2H1A753', 'A0A2H0ZU37', 'A0A2H0ZGJ1', 'A0A2H0ZT61']"
Gamma_tubulin_small_complex,-0.05086969442888437,3,3,"['A0A2H0ZEI3', 'A0A2H0ZLV6', 'A0A2H0ZZW7']"
SDS22-GLC7_phosphatase_complex,-0.07386538757544653,2,1,"['A0A2H0ZUU8', 'A0A2H0ZTN4']"
SDS22-GLC7-YPI1_phosphatase_complex,-0.05521918360388813,3,3,"['A0A2H0ZUU8', 'A0A2H0ZTN4', 'A0A2H0ZS36']"
REG1-GLC7_phosphatase_complex,-0.16298915576085318,2,1,"['A0A2H0ZUU8', 'A0A2H0ZLT8']"
Glycine_decarboxylase_multienzyme_complex_,0.377303245478164,4,6,"['A0A2H1A6F6', 'A0A5Q7YJH9', 'A0A2H1A0T5', 'A0A2H0ZN30']"
Glycosylphosphatidylinositol-mannosyltransferase_I_complex,-0.06475239082381762,2,1,"['A0A2H0ZWC5', 'A0A2H1A1U5']"
Glycosylphosphatidylinositol-N-acetylglucosaminyltransferase_complex,0.15125789137167633,3,3,"['A0A2H0ZYN5', 'A0A2H0ZDB5', 'A0A2H1A5T8']"
GPI-anchor_transamidase_complex,0.023091315881098716,5,10,"['A0A2H0ZIP2', 'A0A2H0ZYA8', 'A0A2H0ZP88', 'A0A0L0P4W1', 'A0A2H0ZY68']"
HTM1-PDI1_exomannosidase_complex,0.05068488008858543,2,1,"['A0A2H0ZKF4', 'A0A2H0ZWJ5']"
Mitochondrial_2-oxoglutarate_dehydrogenase_complex,0.0777745684160736,3,3,"['A0A2H1A6F6', 'A0A2H1A809', 'A0A2H0ZV89']"
MKT1-PBP1_translation_regulation_complex,0.23289712627804454,2,1,"['A0A2H0ZH94', 'A0A2H0ZYG9']"
MYO2-VAC17-VAC8_transport_complex,-0.06900655593423544,2,1,"['A0A2H1A826', 'A0A2H0ZG16']"
"Nascent_polypeptide-associated_complex,_EGD1-EGD2_variant",0.8467650917126639,2,1,"['A0A2H0ZV73', 'A0A2H0ZV04']"
"Nascent_polypeptide-associated_complex,_BTT1-EGD2_variant",0.8467650917126639,2,1,"['A0A2H0ZV73', 'A0A2H0ZV04']"
Nonsense-mediated_decay_complex,-0.05768561617907786,3,3,"['A0A2H1A7X8', 'A0A2H0ZIK6', 'A0A2H0ZP74']"
NRD1_snoRNA_termination_complex,0.025265095192931228,2,1,"['A0A2H0ZCJ5', 'A0A2H0ZY99']"
PSTB_lipid_transfer_acceptor_membrane_complex,-0.06900655593423544,2,1,"['A0A2H0ZJJ4', 'A0A2H0ZCE4']"
Peptide:N-glycanase-Rad23_complex,0.8940483553117214,2,1,"['A0A2H0ZGS4', 'A0A2H0ZYH9']"
RAD53-ASF1_complex,-0.13372971672137413,2,1,"['A0A2H0ZIM9', 'A0A2H0ZWC0']"
CDC48-RAD23-UFD2_complex,-0.06046602955745315,3,3,"['A0A2H1A815', 'A0A2H0ZGS4', 'A0A2H0ZV00']"
RAT1-RAI1_RNA_polymerase_II_termination_complex,0.1065882465651799,2,1,"['A0A2H0ZV41', 'A0A2H0ZHN5']"
RTT109-VPS75_histone_acetyltransferase_complex,0.13453039440780515,2,1,"['A0A2H1A2C5', 'A0A2H1A646']"
RVS161-RVS167_amphiphysin_complex,-0.09174698042719671,2,1,"['A0A2H0ZQ66', 'A0A2H1A499']"
SET3C_histone_deacetylase_complex,0.021068043473770056,6,15,"['A0A5Q7YFG0', 'A0A2H0ZU86', 'A0A2H0ZDJ5', 'A0A2H0ZFV8', 'A0A2H0ZGF5', 'A0A2H0ZL33']"
SLAC_complex,-0.08501745591429342,2,1,"['A0A2H1A746', 'A0A2H1A4Y2']"
RTT107-SLX4-SLX1_complex,-0.11396057645963799,2,1,"['A0A2H0ZNP0', 'A0A2H0ZW58']"
SLX4-RAD1-RAD10_endonuclease_complex,0.04994165653361837,3,3,"['A0A2H0ZNB7', 'A0A2H0ZFW6', 'A0A2H0ZW58']"
