complex_id,avg_correlation,num_proteins,num_pairs,proteins_used
"Cytoplasmic_exosome_complex,_DIS3_variant",0.8344520271609467,10,28,"['OG6_100420', 'OG6_101400', 'OG6_101074', 'OG6_102545', 'OG6_103234', 'OG6_101821', 'OG6_100420', 'OG6_101226', 'OG6_102463', 'OG6_129058']"
Actin-related_protein_2/3_complex,0.9382188446555813,6,15,"['OG6_102757', 'OG6_102934', 'OG6_101628', 'OG6_102485', 'OG6_102024', 'OG6_102851']"
Signal_recognition_particle,0.18339806317015875,5,10,"['OG6_100507', 'OG6_101284', 'OG6_499891', 'OG6_102026', 'OG6_102219']"
ISW1a_chromatin_remodeling_complex,0.713543649791377,2,1,"['OG6_100877', 'OG6_222577']"
SAGA_complex,0.09869658927590089,20,190,"['OG6_105306', 'OG6_122832', 'OG6_104616', 'OG6_102222', 'OG6_112471', 'OG6_102926', 'OG6_101815', 'OG6_114268', 'OG6_102914', 'OG6_500210', 'OG6_103103', 'OG6_120122', 'OG6_100940', 'OG6_104688', 'OG6_101489', 'OG6_103171', 'OG6_101921', 'OG6_103784', 'OG6_119711', 'OG6_103619']"
Adenylyl_cyclase_complex,0.0014964937075162988,2,1,"['OG6_102913', 'OG6_101374']"
ISW2_chromatin_remodeling_complex,0.7552962582309585,3,3,"['OG6_108356', 'OG6_103217', 'OG6_100877']"
Box_C/D_snoRNP_complex,0.16183007395016358,4,6,"['OG6_100868', 'OG6_101116', 'OG6_101480', 'OG6_101575']"
ISW2_chromatin_remodeling_complex_variant_2,0.7587451162325617,2,1,"['OG6_108356', 'OG6_100877']"
Box_H/ACA_ribonucleoprotein_complex,0.719530355476342,3,3,"['OG6_102146', 'OG6_102271', 'OG6_100327']"
Anaphase-Promoting_core_complex_,0.008615046496793791,7,21,"['OG6_102501', 'OG6_102790', 'OG6_101939', 'OG6_102604', 'OG6_102115', 'OG6_104954', 'OG6_103028']"
"Anaphase-Promoting_Complex,_CDC20_variant",0.02762296197833653,8,28,"['OG6_102501', 'OG6_102790', 'OG6_101791', 'OG6_101939', 'OG6_102604', 'OG6_102115', 'OG6_104954', 'OG6_103028']"
"Anaphase-Promoting_Complex,_CDH1_variant",0.02066164757083463,8,28,"['OG6_102501', 'OG6_102790', 'OG6_101939', 'OG6_102604', 'OG6_101383', 'OG6_102115', 'OG6_104954', 'OG6_103028']"
Anaphase-Promoting_complex_AMA1_variant,0.006240548608005803,8,28,"['OG6_102501', 'OG6_102790', 'OG6_101939', 'OG6_133424', 'OG6_102604', 'OG6_102115', 'OG6_104954', 'OG6_103028']"
Nuclear_origin_recognition_complex,0.09550284578035688,6,15,"['OG6_102887', 'OG6_500607', 'OG6_103513', 'OG6_100406', 'OG6_104370', 'OG6_103029']"
UTP-C_complex_variant_2,0.20607580052868765,5,3,"['OG6_100821', 'OG6_103832', 'OG6_100687', 'OG6_100687', 'OG6_102389']"
UTP-C_complex_variant_1,0.9501128672392019,6,1,"['OG6_100821', 'OG6_100821', 'OG6_103832', 'OG6_100687', 'OG6_100687', 'OG6_102389']"
UTP-C_complex_variant_3,0.20607580052868765,5,3,"['OG6_100821', 'OG6_103832', 'OG6_100687', 'OG6_100687', 'OG6_102389']"
CURI_complex_variant_1,0.9501128672392019,6,1,"['OG6_100821', 'OG6_100821', 'OG6_103832', 'OG6_100687', 'OG6_100687', 'OG6_102389']"
CURI_complex_variant_2,0.20607580052868765,5,3,"['OG6_100821', 'OG6_103832', 'OG6_100687', 'OG6_100687', 'OG6_102389']"
CURI_complex_variant_3,0.20607580052868765,5,3,"['OG6_100821', 'OG6_103832', 'OG6_100687', 'OG6_100687', 'OG6_102389']"
Elongator_holoenzyme_complex,0.13648790635361563,6,15,"['OG6_137837', 'OG6_103229', 'OG6_103712', 'OG6_100741', 'OG6_500014', 'OG6_102646']"
Signal_recognition_particle_receptor_complex,0.03491086810472355,2,1,"['OG6_100631', 'OG6_103000']"
NatC_N-alpha-acetyltransferase_complex,0.19839593694047,2,1,"['OG6_105331', 'OG6_103368']"
NatB_N-alpha-acetyltransferase_complex,0.9842596839663086,2,1,"['OG6_102129', 'OG6_102465']"
NatA_N-alpha-acetyltransferase_complex,0.1821829278299659,3,3,"['OG6_100590', 'OG6_101670', 'OG6_102120']"
INO80_chromatin_remodeling_complex,0.3641785658258697,10,45,"['OG6_104604', 'OG6_123100', 'OG6_123088', 'OG6_103743', 'OG6_104278', 'OG6_100127', 'OG6_102754', 'OG6_101792', 'OG6_104893', 'OG6_101635']"
DBF4-dependent_CDC7_kinase_complex,-0.029427649194278968,2,1,"['OG6_103228', 'OG6_115956']"
FET3-FTR1_high_affinity_iron_permease_complex,-0.05721383193357191,2,1,"['OG6_100257', 'OG6_107140']"
FET5-FTH1_high_affinity_iron_exporter_complex,-0.05721383193357191,2,1,"['OG6_107140', 'OG6_100257']"
ESCRT-I_complex,0.11935189071411768,2,1,"['OG6_102944', 'OG6_103220']"
MBP_transcription_complex,0.11281521496355326,2,1,"['OG6_115793', 'OG6_111252']"
GET_complex,-0.23167777481302357,2,1,"['OG6_198766', 'OG6_100709']"
"Mitotic_checkpoint_complex,_MAD2-MAD3-BUB3-CDC20",-0.05159679851797486,2,1,"['OG6_101791', 'OG6_102928']"
CDC24-FAR1-Gbetagamma_complex,-0.08574929257125441,2,1,"['OG6_112509', 'OG6_101247']"
KEOPS_tRNA_N6-adenosine_threonylcarbamoyltransferase_complex,0.26631018803321627,5,10,"['OG6_100288', 'OG6_500766', 'OG6_101388', 'OG6_103892', 'OG6_104774']"
DRS2-CDC50_P4-ATPase_complex,0.07781217644183742,2,1,"['OG6_100927', 'OG6_100089']"
DNF1-LEM3_P4-ATPase_complex,-0.14988541498989677,2,1,"['OG6_100089', 'OG6_138269']"
DNF2-LEM3_P4-ATPase_complex,-0.14988541498989677,2,1,"['OG6_138269', 'OG6_100089']"
DNF3-CRF1_P4-ATPase_complex,0.1463014339951632,2,1,"['OG6_100927', 'OG6_102565']"
NEO1-MON2-ARL1-DOP1_membrane_remodeling_complex,0.15077633373763552,4,6,"['OG6_103249', 'OG6_101160', 'OG6_102916', 'OG6_102162']"
DNA_mismatch_repair_MutSbeta_complex,-0.126640925322639,2,1,"['OG6_105075', 'OG6_102031']"
DNA_mismatch_repair_MutSalpha_complex,0.3827789220059955,2,1,"['OG6_102031', 'OG6_100652']"
COMPASS_complex,0.08366361701448592,7,21,"['OG6_102214', 'OG6_101464', 'OG6_101262', 'OG6_103359', 'OG6_102272', 'OG6_119798', 'OG6_103538']"
SKI_complex,0.6246696851498493,3,3,"['OG6_103307', 'OG6_100340', 'OG6_103719']"
DASH_complex,0.0012879725157132007,5,10,"['OG6_117018', 'OG6_122175', 'OG6_120624', 'OG6_119785', 'OG6_113505']"
ERV41-ERV46_retrograde_receptor_complex,0.44853476114194624,2,1,"['OG6_101674', 'OG6_105529']"
Cleavage_and_polyadenylation_specificity_factor_complex,0.22463143876892486,12,66,"['OG6_100691', 'OG6_100222', 'OG6_102091', 'OG6_102214', 'OG6_102397', 'OG6_103053', 'OG6_103165', 'OG6_137869', 'OG6_103251', 'OG6_101260', 'OG6_103351', 'OG6_103283']"
"Importin_complex,_KAP60-KAP95",-0.1155514314139472,2,1,"['OG6_100442', 'OG6_101642']"
RecQ_helicase-Topo_III_complex,0.10750773955160496,3,3,"['OG6_101027', 'OG6_100352', 'OG6_104074']"
RNA_polymerase_I_upstream_activating_factor_complex,0.001346256786032227,4,6,"['OG6_100120', 'OG6_500873', 'OG6_100119', 'OG6_104393']"
HICS_complex,0.1132032947185964,3,3,"['OG6_114267', 'OG6_198998', 'OG6_129980']"
MOT1-TBP_transcription_regulation_complex,0.2198771738129746,2,1,"['OG6_100597', 'OG6_101665']"
MEX67-MTR2_mRNA_nuclear_export_factor_complex,0.898229471340174,2,1,"['OG6_500004', 'OG6_102057']"
General_transcription_factor_TFIIIB_complex,0.04970616190627844,3,3,"['OG6_100597', 'OG6_101494', 'OG6_105326']"
General_transcription_factor_TFIIF_complex,0.44437086558664896,3,3,"['OG6_123100', 'OG6_115055', 'OG6_102568']"
SWI/SNF_chromatin_remodelling_complex,0.3502623813680775,7,21,"['OG6_103095', 'OG6_101122', 'OG6_100909', 'OG6_123100', 'OG6_103225', 'OG6_100964', 'OG6_137766']"
ARGR-MCM1_transcription_regulation_complex,-0.05809359820525451,3,3,"['OG6_186968', 'OG6_113316', 'OG6_103066']"
BLOC-1_complex,-0.031204323970714827,2,1,"['OG6_136431', 'OG6_499989']"
CoQ_biosynthetic_complex,0.15900469761164046,6,15,"['OG6_103250', 'OG6_102172', 'OG6_104460', 'OG6_101003', 'OG6_102655', 'OG6_104041']"
Central_kinetochore_CTF19_complex,0.125121825791003,2,1,"['OG6_143758', 'OG6_121243']"
CUL8-MMS1-MMS22-ESC4_E3_ubiquitin_ligase_complex,0.17270852553681593,2,1,"['OG6_119473', 'OG6_102466']"
CUL8-MMS1-MMS22-CTF4_E3_ubiquitin_ligase_complex,-0.08983253979423574,2,1,"['OG6_102719', 'OG6_102466']"
CUL8-MMS1-ESC2_E3_ubiquitin_ligase_complex,0.5089641951082418,2,1,"['OG6_499845', 'OG6_102466']"
CUL8-MMS1-ORC5_E3_ubiquitin_ligase_complex,0.299854676300251,2,1,"['OG6_103513', 'OG6_102466']"
Cytoplasmic_dynein_complex,0.014585391257676397,3,3,"['OG6_100025', 'OG6_101571', 'OG6_101264']"
Kinetochore_MIS12_complex,0.08115010476016338,3,3,"['OG6_121243', 'OG6_107147', 'OG6_124902']"
DPB11-SLD3-SLD2_DNA_replication_complex,0.24981851783017064,2,1,"['OG6_500056', 'OG6_102493']"
TUL1_E3_ubiquitin_ligase_complex,-0.048011114496760425,4,6,"['OG6_105468', 'OG6_104409', 'OG6_112869', 'OG6_102329']"
Global_genome_repair_CUL3-RAD7-RAD16-ELC1_ubiquitin_ligase_complex,-0.010465093324791064,4,6,"['OG6_109058', 'OG6_105241', 'OG6_102066', 'OG6_102390']"
Gamma_tubulin_small_complex,0.27238888694806623,3,3,"['OG6_101900', 'OG6_101897', 'OG6_101925']"
SDS22-GLC7_phosphatase_complex,0.27761985426019065,2,1,"['OG6_100222', 'OG6_102267']"
SDS22-GLC7-YPI1_phosphatase_complex,0.16011019188289957,3,3,"['OG6_100222', 'OG6_102267', 'OG6_104011']"
REG1-GLC7_phosphatase_complex,-0.08691395464552412,2,1,"['OG6_100222', 'OG6_500869']"
Glycine_decarboxylase_multienzyme_complex_,0.3692788065345376,4,6,"['OG6_100523', 'OG6_100619', 'OG6_101103', 'OG6_101195']"
Glycosylphosphatidylinositol-mannosyltransferase_I_complex,-0.02531645569620252,2,1,"['OG6_121253', 'OG6_102429']"
Glycosylphosphatidylinositol-N-acetylglucosaminyltransferase_complex,-0.000490553082551253,4,6,"['OG6_100580', 'OG6_103319', 'OG6_103823', 'OG6_105076']"
GPI-anchor_transamidase_complex,-0.03326059379198498,5,10,"['OG6_103068', 'OG6_104164', 'OG6_103076', 'OG6_101767', 'OG6_103860']"
"LMA1_complex,_TRX1_variant",0.38876428050066564,2,1,"['OG6_110554', 'OG6_100096']"
"LMA1_complex,_TRX2_variant",0.38876428050066564,2,1,"['OG6_110554', 'OG6_100096']"
Luminal_surveillance_complex,0.12189129393024134,2,1,"['OG6_100083', 'OG6_101047']"
HTM1-PDI1_exomannosidase_complex,0.014894361906762632,2,1,"['OG6_100478', 'OG6_101442']"
Mitochondrial_2-oxoglutarate_dehydrogenase_complex,-0.051765568823462005,3,3,"['OG6_100523', 'OG6_101182', 'OG6_100311']"
MKT1-PBP1_translation_regulation_complex,0.7444742333293636,2,1,"['OG6_109072', 'OG6_111536']"
MYO2-VAC17-VAC8_transport_complex,-0.09531781813836807,2,1,"['OG6_100101', 'OG6_108710']"
"Nascent_polypeptide-associated_complex,_EGD1-EGD2_variant",0.7747288639558042,2,1,"['OG6_101216', 'OG6_101091']"
"Nascent_polypeptide-associated_complex,_BTT1-EGD2_variant",0.7747288639558042,2,1,"['OG6_101216', 'OG6_101091']"
Nonsense-mediated_decay_complex,0.12839915217167053,3,3,"['OG6_101981', 'OG6_103377', 'OG6_104140']"
NRD1_snoRNA_termination_complex,0.06676583439070811,2,1,"['OG6_129981', 'OG6_101455']"
WHI2-PSR1_phosphatase_complex,0.6439832703896693,2,1,"['OG6_114265', 'OG6_100959']"
WHI2-PSR2_phosphatase_complex,0.6439832703896693,2,1,"['OG6_114265', 'OG6_100959']"
PSTB_lipid_transfer_acceptor_membrane_complex,-0.11485008358822472,2,1,"['OG6_107063', 'OG6_102382']"
Peptide:N-glycanase-Rad23_complex,0.16139476828102967,2,1,"['OG6_101279', 'OG6_103952']"
RAD53-ASF1_complex,-0.07955529285257876,2,1,"['OG6_101842', 'OG6_101293']"
CDC48-RAD23-UFD2_complex,-0.13243171897085043,3,3,"['OG6_100525', 'OG6_101279', 'OG6_101833']"
RAT1-RAI1_RNA_polymerase_II_termination_complex,0.7820298621547339,2,1,"['OG6_104243', 'OG6_100417']"
RTT109-VPS75_histone_acetyltransferase_complex,-0.0581490813944443,2,1,"['OG6_132519', 'OG6_113601']"
RVS161-RVS167_amphiphysin_complex,0.9675736979549235,2,1,"['OG6_105748', 'OG6_109735']"
SEC23-LST1_COPII_cargo_recruitment_complex,0.7715201548936094,2,1,"['OG6_100992', 'OG6_101536']"
SET3C_histone_deacetylase_complex,-0.03732897429276179,6,15,"['OG6_100528', 'OG6_118281', 'OG6_102387', 'OG6_100104', 'OG6_100248', 'OG6_103854']"
SLAC_complex,0.17957412552933566,2,1,"['OG6_113608', 'OG6_104030']"
RTT107-SLX4-SLX1_complex,-0.1160088123640935,2,1,"['OG6_119473', 'OG6_500568']"
SLX4-RAD1-RAD10_endonuclease_complex,0.07599197798572808,3,3,"['OG6_101959', 'OG6_102832', 'OG6_500568']"
SAW1-RAD1-RAD10_endonuclease_complex,0.1613336284195167,2,1,"['OG6_101959', 'OG6_102832']"
SMC5-SMC6_SUMO_ligase_complex,-0.0027709630835041727,5,10,"['OG6_103911', 'OG6_102377', 'OG6_103559', 'OG6_102083', 'OG6_102062']"
SNO1-SNZ1_pyridoxal_5'-phosphate_synthase_complex,-0.010921414233206667,2,1,"['OG6_103407', 'OG6_102840']"
SNO2-SNZ1_pyridoxal_5'-phosphate_synthase_complex,-0.010921414233206667,2,1,"['OG6_103407', 'OG6_102840']"
SNT2C_histone_deacetylase_complex,-0.04236542512034345,2,1,"['OG6_100248', 'OG6_113007']"
SNX4-ATG20_sorting_nexin_complex,0.16943873832663836,2,1,"['OG6_106436', 'OG6_111249']"
SNX4-SNX41_sorting_nexin_complex,0.16943873832663836,2,1,"['OG6_106436', 'OG6_111249']"
Mitochondrial_succinyl-CoA_synthetase_complex,0.34028655063709534,2,1,"['OG6_100409', 'OG6_100834']"
TAP42-RRD2-PPH21_phosphatase_complex,-0.011624736474786929,3,3,"['OG6_100547', 'OG6_102570', 'OG6_101438']"
TAP42-RRD2-PPH22_phosphatase_complex,-0.011624736474786929,3,3,"['OG6_100547', 'OG6_102570', 'OG6_101438']"
TRAPPIII_protein_complex,0.6240761797557368,7,21,"['OG6_102403', 'OG6_102292', 'OG6_102833', 'OG6_102532', 'OG6_102947', 'OG6_102399', 'OG6_102793']"
Nuclear_meiotic_cohesin_complex,0.2988949003831106,2,1,"['OG6_101499', 'OG6_101525']"
UTP-A_complex,0.3747574198066804,6,15,"['OG6_102005', 'OG6_500457', 'OG6_102924', 'OG6_102917', 'OG6_102263', 'OG6_102666']"
UTP-B_complex,0.13822814338571612,6,15,"['OG6_102497', 'OG6_102672', 'OG6_102475', 'OG6_102171', 'OG6_102184', 'OG6_102330']"
UBP3-BRE5_ubiquitin_hydrolase_complex,0.4373041187276916,2,1,"['OG6_102794', 'OG6_103260']"
UBA3-ULA1_E1_enzyme,-0.03891343333578354,2,1,"['OG6_101722', 'OG6_101845']"
BBP-MUD2_branchpoint-binding_complex_,0.6104663108200568,2,1,"['OG6_101356', 'OG6_102013']"
NOP8_60s_ribosome_pre-assembly_complex,0.08176950765921395,2,1,"['OG6_104307', 'OG6_500385']"
TEL2-TTI1-TTI2_complex,-0.0021383129981845015,3,3,"['OG6_104423', 'OG6_115935', 'OG6_103878']"
COX1_pre-assembly_complex,0.14197076552597235,2,1,"['OG6_100423', 'OG6_114133']"
"Tubulin_alpha-beta_heterodimeric_complex,_TUB1_variant",0.6656729205351859,2,1,"['OG6_100137', 'OG6_100108']"
"Tubulin_alpha-beta_heterodimeric_complex,_TUB3_variant",0.6656729205351859,2,1,"['OG6_100137', 'OG6_100108']"
Myosin_class_II_complex,0.15169016445002975,2,1,"['OG6_100110', 'OG6_113025']"
"Myosin_class_I_complex,_MYO5_variant",-0.059751393895243206,2,1,"['OG6_100851', 'OG6_100187']"
"Myosin_class_I_complex,_MYO3_variant",-0.059751393895243206,2,1,"['OG6_100851', 'OG6_100187']"
"Myosin_class_V_complex,_MYO4_variant",-0.13069489599483966,3,3,"['OG6_100851', 'OG6_100101', 'OG6_113025']"
40S_cytosolic_small_ribosomal_subunit,0.3604326624149485,9,36,"['OG6_100514', 'OG6_100971', 'OG6_101107', 'OG6_100429', 'OG6_100920', 'OG6_101640', 'OG6_100367', 'OG6_101261', 'OG6_100373']"
60S_cytosolic_large_ribosomal_subunit,0.4428535543173059,9,36,"['OG6_100748', 'OG6_100781', 'OG6_101591', 'OG6_100932', 'OG6_100665', 'OG6_100789', 'OG6_100702', 'OG6_100701', 'OG6_101624']"
