Group ID	Entry
OG7_0017420	D6VPM8
OG7_0017420	P39547
OG7_0017420	P39548
OG7_0017420	P39549
OG7_0017420	P39551
OG7_0017420	P39552
OG7_0155475	Q8TGV0
OG7_0001730	P80235
OG7_0001714	P35845
OG7_0024920	P32768
OG7_0101674	P39563
OG7_0056872	P0CX18
OG7_0155888	P39564
OG7_0005430	P35842
OG7_0012175	P35195
OG7_0001377	P02294
OG7_0001197	P04912
OG7_0007085	P35194
OG7_0101640	P33200
OG7_0014733	Q12266
OG7_0011767	Q12490
OG7_0155919	P38210
OG7_0000102	P32790
OG7_0003632	P32479
OG7_0155780	Q3E821
OG7_0008020	P32789
OG7_0155494	P32788
OG7_0008954	P32784
OG7_0002044	P32785
OG7_0048691	P32786
OG7_0010909	P32316
OG7_0000396	P16892
OG7_0003289	P32319
OG7_0065399	P38208
OG7_0003524	P38207
OG7_0007807	P38206
OG7_0002789	P13434
OG7_0002930	P36775
OG7_0001163	P29469
OG7_0004943	P38205
OG7_0155597	P38204
OG7_0003633	P38203
OG7_0005190	P0CX83
OG7_0034374	P38202
OG7_0022165	Q3E756
OG7_0156102	P38201
OG7_0003519	P18239
OG7_0155952	P38200
OG7_0001644	P38199
OG7_0005722	P38066
OG7_0002851	P38198
OG7_0007326	P38121
OG7_0006095	P38197
OG7_0002298	P38065
OG7_0006778	P38064
OG7_0003758	P28274
OG7_0155986	P0C268
OG7_0004183	P18414
OG7_0007295	P23724
OG7_0011734	P38196
OG7_0036294	P38195
OG7_0155718	P38194
OG7_0001878	P07256
OG7_0008147	P38193
OG7_0001721	P34216
OG7_0003654	P38191
OG7_0005444	P32602
OG7_0018863	P34217
OG7_0002440	P34218
OG7_0053568	P34219
OG7_0002527	P34220
OG7_0000783	P34221
OG7_0005002	P34222
OG7_0005644	P34223
OG7_0009323	Q3E7A4
OG7_0101615	P34224
OG7_0001170	P34225
OG7_0004212	P34226
OG7_0000136	P28742
OG7_0001521	P34227
OG7_0028306	P34228
OG7_0001828	P38187
OG7_0002319	P38063
OG7_0001074	P35183
OG7_0155694	Q8TGU8
OG7_0005982	Q3E840
OG7_0005073	P0CX39
OG7_0008863	P32357
OG7_0000779	P09435
OG7_0003029	P09436
OG7_0002923	P38182
OG7_0006587	P38181
OG7_0005283	P33893
OG7_0155504	P38180
OG7_0008238	P38179
OG7_0003813	P38042
OG7_0004569	P38041
OG7_0007138	P38177
OG7_0003211	P0CX41
OG7_0001934	P38110
OG7_0001448	P38176
OG7_0012034	P38175
OG7_0005696	P38174
OG7_0002921	Q6Q595
OG7_0004998	P38061
OG7_0041041	P25046
OG7_0007260	P38172
OG7_0006779	P38170
OG7_0006093	P38169
OG7_0004945	P07251
OG7_0011767	Q12260
OG7_0011767	Q12491
OG7_0155748	P0C269
OG7_0101690	P38167
OG7_0003990	P38166
OG7_0004173	P38165
OG7_0008372	P38164
OG7_0000103	P24583
OG7_0002691	P38163
OG7_0033015	P38162
OG7_0014528	Q3E770
OG7_0014529	Q3E7Y5
OG7_0014529	Q3E7Y4
OG7_0014529	Q7M4S9
OG7_0005760	P35172
OG7_0004076	P35196
OG7_0002153	P18900
OG7_0007603	P38211
OG7_0101687	P38212
OG7_0000704	P38067
OG7_0015057	P38213
OG7_0003055	P38124
OG7_0002354	P02309
OG7_0001575	P61830
OG7_0003350	P00817
OG7_0014733	Q12217
OG7_0011767	Q12193
OG7_0155749	P38215
OG7_0002700	P38068
OG7_0009716	P38069
OG7_0018974	P38216
OG7_0005206	P38217
OG7_0007662	P08431
OG7_0001250	P04397
OG7_0004338	P04385
OG7_0011734	P05316
OG7_0009125	P38218
OG7_0002753	P29465
OG7_0005441	P38072
OG7_0003363	P38219
OG7_0001074	P38071
OG7_0000103	P38070
OG7_0003730	P38221
OG7_0001717	P38222
OG7_0005381	P10664
OG7_0015588	P38073
OG7_0001729	P38074
OG7_0007198	P38075
OG7_0156126	P35206
OG7_0005441	P23833
OG7_0008184	P14180
OG7_0005012	P38077
OG7_0155469	P38224
OG7_0003456	P38225
OG7_0003547	P38226
OG7_0003055	P38227
OG7_0155964	P38228
OG7_0155879	P38229
OG7_0001083	P38230
OG7_0155514	P38231
OG7_0003138	P0CX48
OG7_0007842	P21538
OG7_0155688	P38232
OG7_0006510	P38234
OG7_0004689	P38235
OG7_0010526	P38079
OG7_0007564	P19735
OG7_0006512	P38081
OG7_0155920	I2HB52
OG7_0155652	P38236
OG7_0005679	P38237
OG7_0155534	Q3E790
OG7_0002079	P38080
OG7_0007857	P32833
OG7_0002819	P38238
OG7_0000431	P38239
OG7_0156067	P38083
OG7_0007086	P38241
OG7_0000135	P38082
OG7_0014528	P27654
OG7_0005294	P38084
OG7_0005294	P38085
OG7_0007583	P38242
OG7_0156151	P38243
OG7_0156245	Q3E794
OG7_0002245	P15992
OG7_0000402	P38086
OG7_0005285	P38244
OG7_0155779	P38246
OG7_0156230	P38247
OG7_0020661	P38248
OG7_0007068	P38249
OG7_0005344	P18759
OG7_0003727	P35177
OG7_0001016	P15731
OG7_0003546	P18412
OG7_0005190	P0CX82
OG7_0002735	P09440
OG7_0155473	O43137
OG7_0003519	P18238
OG7_0001359	P38250
OG7_0001167	P38251
OG7_0005136	P15873
OG7_0000969	P11633
OG7_0155890	P38253
OG7_0008515	P32830
OG7_0005430	P24031
OG7_0005430	P00635
OG7_0008727	P38254
OG7_0028329	P38255
OG7_0009040	P38256
OG7_0006224	P22219
OG7_0155797	P38257
OG7_0004971	P38260
OG7_0007470	P38261
OG7_0005716	P38262
OG7_0001718	P38087
OG7_0009170	P38263
OG7_0012576	P38264
OG7_0156231	P38265
OG7_0155524	P38266
OG7_0000434	P06787
OG7_0007281	P16661
OG7_0006514	Q01976
OG7_0008817	Q6WNK7
OG7_0004817	P14922
OG7_0000402	P31244
OG7_0000535	P07702
OG7_0003500	P33315
OG7_0001444	P02994
OG7_0005049	P32605
OG7_0025520	P07253
OG7_0004176	P38088
OG7_0021334	P36531
OG7_0008038	P32367
OG7_0000783	P38089
OG7_0003699	Q00764
OG7_0155658	Q8TGU7
OG7_0005088	P16140
OG7_0156022	P38270
OG7_0155599	P38271
OG7_0155931	P38272
OG7_0155963	P38273
OG7_0005294	P38090
OG7_0006807	P38274
OG7_0005421	P20486
OG7_0001934	P38111
OG7_0021306	P38276
OG7_0155973	P38277
OG7_0001279	P38109
OG7_0005066	P18963
OG7_0015549	P38278
OG7_0000117	P38112
OG7_0005645	P12385
OG7_0001101	P38113
OG7_0003127	P38120
OG7_0006909	P38279
OG7_0155593	P38280
OG7_0001209	P38115
OG7_0002985	P38114
OG7_0010238	P38281
OG7_0156084	P38282
OG7_0006067	P33312
OG7_0005341	P20434
OG7_0007988	P33313
OG7_0008448	P38283
OG7_0155642	P38284
OG7_0029289	P38285
OG7_0000100	P38286
OG7_0000396	P00546
OG7_0006663	P38287
OG7_0013780	P38288
OG7_0038125	P38374
OG7_0011441	P38289
OG7_0000557	P38116
OG7_0155802	P38290
OG7_0013168	P20049
OG7_0048882	P38291
OG7_0016789	P38292
OG7_0000779	P32590
OG7_0007128	P33755
OG7_0015550	P33754
OG7_0005351	P32909
OG7_0007515	P38293
OG7_0006315	P38123
OG7_0008181	P38122
OG7_0002952	P38295
OG7_0017545	P38297
OG7_0003055	P38125
OG7_0004891	P0CX38
OG7_0001527	P38128
OG7_0155431	Q8TGU6
OG7_0006006	P38298
OG7_0156024	P38299
OG7_0155719	P38300
OG7_0008342	P38126
OG7_0005080	P38301
OG7_0155525	P38302
OG7_0003589	P05755
OG7_0004780	Q02753
OG7_0001013	P38127
OG7_0025214	P38304
OG7_0155546	P38305
OG7_0004181	P13712
OG7_0004783	P12709
OG7_0155887	Q3E820
OG7_0156034	Q3E778
OG7_0101624	P38306
OG7_0006335	P38129
OG7_0007223	P38131
OG7_0004284	P29366
OG7_0155436	Q3E755
OG7_0155605	Q2V2Q3
OG7_0003695	P38307
OG7_0001163	P38132
OG7_0101663	P38308
OG7_0004121	P38139
OG7_0007223	P38130
OG7_0013042	P38310
OG7_0001431	P32528
OG7_0004880	P38312
OG7_0156055	P38313
OG7_0000011	P32831
OG7_0012718	P15807
OG7_0002529	P38314
OG7_0036325	Q01448
OG7_0101610	P38315
OG7_0009049	P38316
OG7_0001443	P32327
OG7_0005287	P38317
OG7_0005287	P38318
OG7_0003146	P32473
OG7_0155914	Q3E781
OG7_0000508	P38137
OG7_0006309	P38319
OG7_0155747	P38321
OG7_0004131	P38323
OG7_0008052	P38324
OG7_0001836	P38138
OG7_0156234	P38325
OG7_0155823	Q3E762
OG7_0008715	P38326
OG7_0001644	P38151
OG7_0022605	P69850
OG7_0006264	P38328
OG7_0003268	P38329
OG7_0006447	P32783
OG7_0000120	P21372
OG7_0101659	P38330
OG7_0007261	P38140
OG7_0017967	P38141
OG7_0000446	P38142
OG7_0006399	P38331
OG7_0004432	P07286
OG7_0002331	P38143
OG7_0000402	P38144
OG7_0007677	P38332
OG7_0007469	P38333
OG7_0004919	P33734
OG7_0009286	P32449
OG7_0156253	P33757
OG7_0002866	P33759
OG7_0005325	P33317
OG7_0156017	P32570
OG7_0004832	P38334
OG7_0155587	Q3E776
OG7_0156065	P38335
OG7_0009767	P38145
OG7_0007820	P38336
OG7_0155440	P38337
OG7_0155636	P38338
OG7_0001056	P38339
OG7_0006624	P38340
OG7_0156104	P38341
OG7_0003031	P37292
OG7_0000131	P38146
OG7_0000080	P38342
OG7_0006562	P38344
OG7_0009759	P36532
OG7_0008876	P38345
OG7_0101612	P38346
OG7_0001290	P38347
OG7_0156164	P38348
OG7_0006386	P38349
OG7_0000009	P38147
OG7_0156103	P29539
OG7_0000772	P38148
OG7_0002332	P27344
OG7_0008777	P38351
OG7_0000958	P38352
OG7_0004687	P38149
OG7_0009172	P36526
OG7_0004691	P38353
OG7_0156157	P38150
OG7_0156242	P38354
OG7_0007451	P37302
OG7_0007965	P38355
OG7_0155671	P38153
OG7_0006729	P18480
OG7_0008330	P38356
OG7_0004112	P38152
OG7_0002008	P38358
OG7_0001293	P38359
OG7_0002077	P38360
OG7_0003397	P38361
OG7_0156173	Q8TGU5
OG7_0026597	P38157
OG7_0012907	P38156
OG7_0155909	Q8TGK4
OG7_0002410	P38158
OG7_0014528	P38155
OG7_0017420	P0CX12
OG7_0006706	P25560
OG7_0006531	P87012
OG7_0006531	Q96VH2
OG7_0155595	P25565
OG7_0008032	P25578
OG7_0156169	P25587
OG7_0007118	Q3E7B6
OG7_0005919	P25604
OG7_0009003	P25605
OG7_0008064	P25554
OG7_0000011	P25555
OG7_0018423	Q8J0M4
OG7_0040963	P25558
OG7_0009337	P25559
OG7_0002726	P25374
OG7_0002141	P04173
OG7_0011767	P25384
OG7_0011767	P25383
OG7_0155826	Q96VH3
OG7_0000009	P25389
OG7_0005294	P25376
OG7_0015590	P37261
OG7_0015590	Q96VH4
OG7_0012108	P11710
OG7_0156243	P25367
OG7_0002326	P11709
OG7_0008670	P00815
OG7_0008716	P25368
OG7_0004569	P25344
OG7_0003890	P25566
OG7_0001949	P25369
OG7_0002700	P25373
OG7_0020046	P25370
OG7_0005009	P25567
OG7_0010582	P25568
OG7_0006924	P25569
OG7_0002467	P17709
OG7_0156161	P25572
OG7_0000478	P17967
OG7_0155537	P25573
OG7_0006927	P25574
OG7_0020656	P25576
OG7_0020661	P25380
OG7_0101673	Q2V2Q2
OG7_0156235	P25577
OG7_0014583	P16550
OG7_0101681	P25579
OG7_0026604	P25580
OG7_0002819	P25582
OG7_0155583	A0A0B7P221
OG7_0009833	P25583
OG7_0155933	P25584
OG7_0009829	Q96VH5
OG7_0002961	P25375
OG7_0156207	P25585
OG7_0155743	Q2V2Q1
OG7_0007358	P25586
OG7_0033013	P25588
OG7_0156261	P25591
OG7_0002180	P25379
OG7_0067405	P0CY07
OG7_0071883	P0CY09
OG7_0101645	P25593
OG7_0002006	P25594
OG7_0011977	P25596
OG7_0001286	P25342
OG7_0010045	P25348
OG7_0006510	P25349
OG7_0003353	P08679
OG7_0017420	P25354
OG7_0010344	P25333
OG7_0010709	P25343
OG7_0007009	P25613
OG7_0001022	P25371
OG7_0003822	P00560
OG7_0003693	P25615
OG7_0005719	P25616
OG7_0010384	P25617
OG7_0010521	P25618
OG7_0001357	P09007
OG7_0017136	P23060
OG7_0005719	P25362
OG7_0004920	P23059
OG7_0155863	Q9URQ5
OG7_0010526	P25619
OG7_0001701	P25351
OG7_0002299	P25345
OG7_0101625	P32903
OG7_0155570	Q3E7Z8
OG7_0002831	P25353
OG7_0001070	P25378
OG7_0002542	P25621
OG7_0006092	P32445
OG7_0004543	P25623
OG7_0003058	P06367
OG7_0001358	P25356
OG7_0004509	P25357
OG7_0001356	P25358
OG7_0002825	P25359
OG7_0002446	P25332
OG7_0002970	P25360
OG7_0101645	P25300
OG7_0071883	P0CY08
OG7_0067405	P0CY06
OG7_0155666	P37265
OG7_0006745	P23255
OG7_0155622	P25361
OG7_0007125	P25625
OG7_0001376	P25381
OG7_0006366	P25626
OG7_0006713	P25627
OG7_0003638	P25628
OG7_0156201	P25630
OG7_0010166	P25631
OG7_0004787	P25632
OG7_0007901	P16120
OG7_0009050	P25355
OG7_0007331	P25635
OG7_0005985	P25637
OG7_0001150	P25638
OG7_0022159	P25639
OG7_0007584	P25337
OG7_0000970	P25364
OG7_0009650	P10862
OG7_0007638	P25365
OG7_0015334	P25641
OG7_0000556	P25334
OG7_0009537	P25642
OG7_0003581	P25382
OG7_0000432	P25390
OG7_0006485	P37262
OG7_0006953	P17261
OG7_0155908	Q3E830
OG7_0155490	P25659
OG7_0008776	P25644
OG7_0000783	P25646
OG7_0006502	P25648
OG7_0155589	P25649
OG7_0000495	P25372
OG7_0013468	P16649
OG7_0155560	P25651
OG7_0008529	P37263
OG7_0002917	P15891
OG7_0024920	P25653
OG7_0007468	P25654
OG7_0000103	P25341
OG7_0001337	P25336
OG7_0005420	P25655
OG7_0003685	P25656
OG7_0005394	P25366
OG7_0156264	Q3E787
OG7_0071883	P0CY13
OG7_0000401	P0CY11
OG7_0002865	P25346
OG7_0003289	P25657
OG7_0003289	P25606
OG7_0003289	P25607
OG7_0001074	P25608
OG7_0014528	P25610
OG7_0001102	P25377
OG7_0061105	P25611
OG7_0001184	P25612
OG7_0155758	Q3E819
OG7_0005782	Q03441
OG7_0000969	Q03435
OG7_0005429	Q12158
OG7_0006530	Q12165
OG7_0156039	Q12124
OG7_0000783	P35182
OG7_0155984	Q2V2Q0
OG7_0000949	P40327
OG7_0003367	Q12157
OG7_0155661	Q12210
OG7_0002700	Q12438
OG7_0018974	Q12489
OG7_0156018	P32828
OG7_0005355	P15646
OG7_0006198	Q99190
OG7_0008039	P06243
OG7_0001609	Q12403
OG7_0001714	Q12451
OG7_0024025	Q03465
OG7_0002311	Q12008
OG7_0155840	P0C5L6
OG7_0003522	Q00055
OG7_0005430	P52290
OG7_0010344	Q12100
OG7_0155878	Q07349
OG7_0007945	P54199
OG7_0000774	P32381
OG7_0007130	P19736
OG7_0000128	Q12389
OG7_0006065	Q12093
OG7_0045813	Q12361
OG7_0001865	Q12069
OG7_0071890	Q12140
OG7_0155584	Q12459
OG7_0006342	P12945
OG7_0001462	P06700
OG7_0007521	Q07350
OG7_0023023	P10849
OG7_0003015	P38913
OG7_0016788	O75012
OG7_0008810	Q12408
OG7_0000696	P20604
OG7_0038960	Q07351
OG7_0071888	P50112
OG7_0002532	P33399
OG7_0003864	P33333
OG7_0155470	Q07362
OG7_0004823	Q07376
OG7_0001668	P41940
OG7_0009582	P39678
OG7_0010849	Q07379
OG7_0006564	P25386
OG7_0009911	Q12223
OG7_0007760	Q07381
OG7_0006728	P41058
OG7_0010224	Q07395
OG7_0006107	P50623
OG7_0008539	Q07418
OG7_0004251	P21954
OG7_0020662	P07255
OG7_0155711	P14066
OG7_0001365	Q07442
OG7_0007710	Q07451
OG7_0155822	Q07454
OG7_0005532	Q07457
OG7_0004750	P0C2H8
OG7_0012099	Q07458
OG7_0004559	Q07468
OG7_0004751	P32419
OG7_0003063	P50873
OG7_0009289	Q07471
OG7_0004828	P05318
OG7_0005753	Q12690
OG7_0003127	P0CX52
OG7_0000130	Q07478
OG7_0009262	Q3E7B7
OG7_0002549	Q07500
OG7_0025095	Q07505
OG7_0003621	Q07508
OG7_0101636	Q05166
OG7_0155806	Q12066
OG7_0002914	P22007
OG7_0004862	Q12229
OG7_0008334	P38985
OG7_0004620	P52867
OG7_0004620	P33775
OG7_0007036	Q12377
OG7_0008104	Q12368
OG7_0156166	Q12191
OG7_0004948	Q12154
OG7_0000003	P39009
OG7_0002028	P15436
OG7_0005413	P43123
OG7_0003449	P43122
OG7_0007876	P43124
OG7_0000940	P07269
OG7_0155542	P40990
OG7_0000396	P06242
OG7_0006601	Q12103
OG7_0024029	Q12513
OG7_0002825	Q12277
OG7_0002388	Q07527
OG7_0001722	Q07528
OG7_0000084	Q07530
OG7_0082281	Q07532
OG7_0008455	P52891
OG7_0006032	Q07533
OG7_0001370	Q07534
OG7_0007717	Q07540
OG7_0155739	Q07541
OG7_0008002	P25037
OG7_0007186	Q07549
OG7_0001209	Q07551
OG7_0001985	Q04344
OG7_0001162	P25694
OG7_0001822	P25693
OG7_0004761	Q99385
OG7_0156174	Q07555
OG7_0004828	P10622
OG7_0020830	P01098
OG7_0004756	Q12122
OG7_0001577	Q12018
OG7_0045816	P0CX87
OG7_0025229	Q12516
OG7_0000696	P23594
OG7_0006735	Q12434
OG7_0004215	P0CX85
OG7_0000557	P19146
OG7_0000446	Q12300
OG7_0024022	Q12334
OG7_0001854	P04050
OG7_0004583	P48445
OG7_0005388	Q07560
OG7_0001068	P39078
OG7_0007177	Q07589
OG7_0006188	P53622
OG7_0009764	Q12342
OG7_0006556	Q12250
OG7_0007869	Q99207
OG7_0006711	Q12142
OG7_0008382	P25441
OG7_0004822	Q12136
OG7_0001339	Q12175
OG7_0001168	P24870
OG7_0006800	Q12510
OG7_0155696	Q12082
OG7_0000432	P06784
OG7_0155803	Q3E774
OG7_0000130	P39517
OG7_0011294	Q3E829
OG7_0002658	Q12518
OG7_0002598	P04819
OG7_0005539	P06100
OG7_0006617	Q12055
OG7_0002787	P32770
OG7_0001107	P32771
OG7_0155725	P32772
OG7_0020664	P26370
OG7_0003684	Q12680
OG7_0155839	Q12515
OG7_0002979	P32891
OG7_0010448	Q12476
OG7_0155838	Q12027
OG7_0005985	Q12257
OG7_0002981	P46681
OG7_0001822	Q12477
OG7_0156095	Q12301
OG7_0020830	P01097
OG7_0004756	P48570
OG7_0014794	P48569
OG7_0045816	P0CX86
OG7_0005426	P17255
OG7_0155853	P48568
OG7_0000696	P23595
OG7_0003593	Q05672
OG7_0005358	P54860
OG7_0004215	P0CX84
OG7_0000557	P11076
OG7_0009186	Q12063
OG7_0000446	P10870
OG7_0004239	P38968
OG7_0155881	P32448
OG7_0015021	P38988
OG7_0000446	Q12407
OG7_0005671	P26188
OG7_0005737	Q12009
OG7_0026614	P36521
OG7_0004212	Q07622
OG7_0002984	Q12443
OG7_0005810	P28789
OG7_0001914	Q12424
OG7_0008208	Q12315
OG7_0003590	P32495
OG7_0012730	Q12046
OG7_0005350	P32837
OG7_0101648	Q12121
OG7_0021354	Q02774
OG7_0000011	Q07623
OG7_0010344	Q12310
OG7_0011174	P33327
OG7_0007757	Q12468
OG7_0007758	Q12328
OG7_0156007	Q07629
OG7_0006134	Q07648
OG7_0156237	P32797
OG7_0036329	Q07651
OG7_0156054	Q07653
OG7_0004810	Q07655
OG7_0001286	Q07657
OG7_0001719	P35197
OG7_0005426	P09932
OG7_0000779	P11484
OG7_0000542	P25044
OG7_0011978	Q07660
OG7_0040951	Q99380
OG7_0011319	Q07684
OG7_0003032	P48365
OG7_0016487	Q07688
OG7_0003065	P19881
OG7_0019411	Q07716
OG7_0004147	Q07729
OG7_0101661	Q07732
OG7_0001281	P35688
OG7_0155877	Q07738
OG7_0001184	Q07747
OG7_0012586	Q07748
OG7_0000446	P54854
OG7_0001109	Q07786
OG7_0012907	P0CD99
OG7_0017420	Q07788
OG7_0005760	P32356
OG7_0003954	P41920
OG7_0101687	Q03446
OG7_0155472	Q3E7Z7
OG7_0001765	P25301
OG7_0007393	P41910
OG7_0005694	P40317
OG7_0009845	P00912
OG7_0004338	P13045
OG7_0002622	P32568
OG7_0005381	P49626
OG7_0008102	Q12488
OG7_0155998	Q99359
OG7_0156178	Q03937
OG7_0019982	Q12248
OG7_0003696	Q12494
OG7_0003547	Q12185
OG7_0002886	P48015
OG7_0001754	Q12084
OG7_0000130	Q12099
OG7_0156240	Q12421
OG7_0002999	P07284
OG7_0003138	P0CX47
OG7_0007842	Q12457
OG7_0007163	Q12071
OG7_0017142	Q00816
OG7_0008182	Q12021
OG7_0014215	Q04341
OG7_0006510	Q12335
OG7_0010526	Q12117
OG7_0009351	P40971
OG7_0155901	P0C289
OG7_0011767	Q12392
OG7_0011767	Q12472
OG7_0155773	Q6Q5X2
OG7_0009286	P14843
OG7_0000750	P28817
OG7_0003861	P15180
OG7_0001061	Q12691
OG7_0001061	Q01896
OG7_0001061	P13587
OG7_0003061	Q03201
OG7_0156013	Q03205
OG7_0000135	Q03125
OG7_0007001	P11353
OG7_0002891	Q04307
OG7_0005294	P41815
OG7_0004924	P32347
OG7_0008549	Q04311
OG7_0003951	P00942
OG7_0009652	Q99288
OG7_0018420	P32325
OG7_0003023	P14682
OG7_0020661	Q12355
OG7_0155601	Q12025
OG7_0005687	Q99220
OG7_0013637	P54857
OG7_0001016	P15732
OG7_0007685	Q12176
OG7_0000380	Q12298
OG7_0001707	P40970
OG7_0008986	Q12156
OG7_0005835	P05756
OG7_0155734	Q12167
OG7_0008282	Q12378
OG7_0005394	Q12454
OG7_0007816	P54858
OG7_0001214	P32571
OG7_0156093	Q12497
OG7_0011518	Q12447
OG7_0014412	P38954
OG7_0155638	P38956
OG7_0003699	P31688
OG7_0000696	P32345
OG7_0007766	P38953
OG7_0033061	Q01589
OG7_0156238	P38957
OG7_0009193	Q3E7C1
OG7_0012155	P38958
OG7_0007043	P38959
OG7_0001724	P32896
OG7_0155969	P38960
OG7_0007720	P38961
OG7_0005695	P38962
OG7_0017145	P33304
OG7_0007192	P35179
OG7_0006506	P35178
OG7_0006955	Q02775
OG7_0006206	P38966
OG7_0020687	Q03193
OG7_0006271	Q03195
OG7_0001016	P52490
OG7_0001014	Q12675
OG7_0003562	Q03833
OG7_0001337	Q03834
OG7_0003454	Q03835
OG7_0014733	Q03856
OG7_0011767	Q03855
OG7_0002080	P34730
OG7_0015332	Q03860
OG7_0006554	Q03862
OG7_0001364	P32917
OG7_0021343	Q03868
OG7_0003570	Q12116
OG7_0000774	Q04549
OG7_0001932	Q04562
OG7_0006480	P46944
OG7_0008055	Q04585
OG7_0009724	O13329
OG7_0003566	P52892
OG7_0155681	P40316
OG7_0155764	Q04597
OG7_0007712	Q04598
OG7_0005806	Q04599
OG7_0003719	Q04600
OG7_0156250	Q04601
OG7_0002000	Q04602
OG7_0155585	Q2V2P9
OG7_0004550	P15565
OG7_0002789	Q04603
OG7_0000009	P13185
OG7_0156193	P26798
OG7_0022999	Q04608
OG7_0003255	Q04623
OG7_0000782	Q04629
OG7_0003074	P08566
OG7_0007932	Q03897
OG7_0004484	P32599
OG7_0156035	Q03898
OG7_0101678	Q03899
OG7_0026623	Q03900
OG7_0000689	P39109
OG7_0008528	P16664
OG7_0155659	P17629
OG7_0001212	Q03919
OG7_0006586	Q03920
OG7_0005819	Q03921
OG7_0007761	P39108
OG7_0000431	P22470
OG7_0001304	P53379
OG7_0007532	Q03761
OG7_0000135	P08153
OG7_0002962	Q03764
OG7_0001835	P19262
OG7_0017547	Q00402
OG7_0002161	P47976
OG7_0007452	Q03768
OG7_0002658	Q03769
OG7_0000556	P14832
OG7_0156226	P50106
OG7_0007767	P13663
OG7_0005281	P46674
OG7_0005294	Q03770
OG7_0010835	Q03771
OG7_0033023	Q12163
OG7_0008043	Q03772
OG7_0003701	P30619
OG7_0008274	Q03774
OG7_0006498	P89102
OG7_0008770	Q12030
OG7_0008157	P06101
OG7_0036309	Q12427
OG7_0155572	Q3E789
OG7_0001170	P11075
OG7_0014733	Q03964
OG7_0002245	Q12329
OG7_0001444	P05453
OG7_0003696	P07250
OG7_0000969	Q03973
OG7_0017558	Q03976
OG7_0009312	P32494
OG7_0001016	P21734
OG7_0008826	P37298
OG7_0155804	Q03981
OG7_0005006	Q03983
OG7_0006991	Q04002
OG7_0156097	Q04003
OG7_0006469	P40986
OG7_0007053	Q3E796
OG7_0006106	Q04004
OG7_0155729	Q04005
OG7_0004184	Q04006
OG7_0155816	Q04007
OG7_0001068	P39079
OG7_0007074	P22213
OG7_0003574	Q03940
OG7_0001464	P53688
OG7_0156244	P49686
OG7_0000128	P15424
OG7_0155645	Q3E818
OG7_0155543	P42073
OG7_0003432	Q03941
OG7_0007177	P14905
OG7_0001717	Q03942
OG7_0004320	Q03944
OG7_0023022	Q03954
OG7_0156224	Q03956
OG7_0008280	O13525
OG7_0001789	Q03455
OG7_0101634	Q03466
OG7_0017967	P39001
OG7_0001731	P38994
OG7_0014733	Q12441
OG7_0011767	Q99231
OG7_0155980	Q03482
OG7_0011767	Q03483
OG7_0011767	Q03494
OG7_0007809	P32501
OG7_0001068	P12612
