"Accession","Group ID"
"caur|B9J08_000086","OGR7_0004591"
"caur|B9J08_000087","OG7_0001163"
"caur|B9J08_000088","OG7_0007922"
"caur|B9J08_000089","OG7_0008131"
"caur|B9J08_000090","OG7_0005238"
"caur|B9J08_000091","OG7_0005519"
"caur|B9J08_000092","OG7_0000699"
"caur|B9J08_000093","OG7_0001013"
"caur|B9J08_000094","OG7_0002232"
"caur|B9J08_000095","OG7_0009351"
"caur|B9J08_000096","OG7_0009351"
"caur|B9J08_000097","OG7_0006763"
"caur|B9J08_000098","OG7_0000131"
"caur|B9J08_000099","OG7_0017561"
"caur|B9J08_000100","OG7_0000542"
"caur|B9J08_000101","OGR7_0008214"
"caur|B9J08_000102","OG7_0000779"
"caur|B9J08_000103","OG7_0006451"
"caur|B9J08_000104","OGR7_0003752"
"caur|B9J08_000105","OG7_0007069"
"caur|B9J08_000106","OG7_0013310"
"caur|B9J08_000107","OG7_0003061"
"caur|B9J08_000108","OG7_0004625"
"caur|B9J08_000109","OG7_0002665"
"caur|B9J08_000110","OGR7_0004919"
"caur|B9J08_000111","OG7_0001162"
"caur|B9J08_000112","OG7_0008539"
"caur|B9J08_000113","OG7_0006107"
"caur|B9J08_000114","OG7_0002306"
"caur|B9J08_000115","OG7_0101643"
"caur|B9J08_000116","OGR7_0014522"
"caur|B9J08_000117","OGR7_0000189"
"caur|B9J08_000118","OG7_0010224"
"caur|B9J08_000119","OG7_0155744"
"caur|B9J08_000120","OG7_0007760"
"caur|B9J08_000121","OG7_0006562"
"caur|B9J08_000122","OG7_0000411"
"caur|B9J08_000123","OG7_0005976"
"caur|B9J08_000124","OGR7_0003767"
"caur|B9J08_000127","OG7_0006573"
"caur|B9J08_000128","OG7_0001839"
"caur|B9J08_000129","OG7_0009603"
"caur|B9J08_000130","OG7_0022144"
"caur|B9J08_000131","OG7_0001056"
"caur|B9J08_000132","OG7_0013961"
"caur|B9J08_000133","OG7_0001761"
"caur|B9J08_000134","OG7_0016789"
"caur|B9J08_000135","OG7_0006742"
"caur|B9J08_000136","OG7_0006823"
"caur|B9J08_000137","OG7_0007120"
"caur|B9J08_000138","OG7_0006705"
"caur|B9J08_000139","OG7_0028333"
"caur|B9J08_000140","OG7_0008036"
"caur|B9J08_000141","OG7_0003116"
"caur|B9J08_000142","OG7_0005594"
"caur|B9J08_000143","OG7_0007155"
"caur|B9J08_000144","OG7_0001271"
"caur|B9J08_000145","OG7_0000102"
"caur|B9J08_000146","OG7_0008371"
"caur|B9J08_000147","OG7_0010831"
"caur|B9J08_000148","OG7_0003905"
"caur|B9J08_000149","OG7_0001169"
"caur|B9J08_000150","OG7_0007873"
"caur|B9J08_000151","OGR7_0005277"
"caur|B9J08_000152","OG7_0025211"
"caur|B9J08_000153","OG7_0030375"
"caur|B9J08_000154","OG7_0009261"
"caur|B9J08_000155","OG7_0023008"
"caur|B9J08_000156","OG7_0020356"
"caur|B9J08_000157","OGR7_0002294"
"caur|B9J08_000158","OGR7_0005306"
"caur|B9J08_000159","OG7_0022141"
"caur|B9J08_000160","OG7_0005804"
"caur|B9J08_000161","OG7_0007595"
"caur|B9J08_000162","OG7_0003070"
"caur|B9J08_000163","OG7_0006844"
"caur|B9J08_000164","OG7_0002622"
"caur|B9J08_000165","OG7_0001212"
"caur|B9J08_000166","OG7_0006470"
"caur|B9J08_000168","OG7_0035606"
"caur|B9J08_000169","OG7_0010898"
"caur|B9J08_000170","OG7_0013042"
"caur|B9J08_000171","OG7_0000396"
"caur|B9J08_000172","OG7_0000446"
"caur|B9J08_000173","OG7_0007156"
"caur|B9J08_000174","OG7_0002476"
"caur|B9J08_000175","OG7_0001750"
"caur|B9J08_000176","OG7_0156199"
"caur|B9J08_000177","OG7_0008072"
"caur|B9J08_000178","OG7_0003757"
"caur|B9J08_000179","OG7_0156120"
"caur|B9J08_000180","OG7_0007713"
"caur|B9J08_000181","OG7_0004231"
"caur|B9J08_000182","OG7_0007137"
"caur|B9J08_000183","OG7_0013311"
"caur|B9J08_000184","OG7_0003516"
"caur|B9J08_000185","OG7_0005796"
"caur|B9J08_000186","OG7_0006003"
"caur|B9J08_000187","OG7_0000557"
"caur|B9J08_000188","OG7_0000698"
"caur|B9J08_000189","OG7_0006190"
"caur|B9J08_000190","OG7_0011978"
"caur|B9J08_000192","OG7_0001821"
"caur|B9J08_000193","OG7_0006586"
"caur|B9J08_000194","OG7_0002301"
"caur|B9J08_000195","OG7_0001300"
"caur|B9J08_000196","OGR7_0006162"
"caur|B9J08_000197","OG7_0013188"
"caur|B9J08_000198","OG7_0010365"
"caur|B9J08_000199","OG7_0012098"
"caur|B9J08_000200","OG7_0006215"
"caur|B9J08_000201","OG7_0001172"
"caur|B9J08_000202","OG7_0005204"
"caur|B9J08_000203","OG7_0003589"
"caur|B9J08_000204","OG7_0004893"
"caur|B9J08_000205","OG7_0012620"
"caur|B9J08_000206","OG7_0004996"
"caur|B9J08_000207","OG7_0033026"
"caur|B9J08_000208","OG7_0004534"
"caur|B9J08_000209","OG7_0004828"
"caur|B9J08_000210","OG7_0036294"
"caur|B9J08_000211","OGR7_0014525"
"caur|B9J08_000213","OG7_0018916"
"caur|B9J08_000214","OG7_0007232"
"caur|B9J08_000215","OG7_0007040"
"caur|B9J08_000216","OG7_0002744"
"caur|B9J08_000217","OG7_0006192"
"caur|B9J08_000220","OG7_0022170"
"caur|B9J08_000221","OGR7_0012690"
"caur|B9J08_000222","OG7_0008032"
"caur|B9J08_000223","OG7_0003363"
"caur|B9J08_000224","OGR7_0054278"
"caur|B9J08_000225","OG7_0008064"
"caur|B9J08_000226","OG7_0000011"
"caur|B9J08_000227","OG7_0018423"
"caur|B9J08_000228","OG7_0040963"
"caur|B9J08_000229","OG7_0002141"
"caur|B9J08_000230","OG7_0002726"
"caur|B9J08_000231","OG7_0001370"
"caur|B9J08_000232","OG7_0009337"
"caur|B9J08_000233","OG7_0003718"
"caur|B9J08_000234","OG7_0002949"
"caur|B9J08_000235","OG7_0007715"
"caur|B9J08_000236","OG7_0000425"
"caur|B9J08_000237","OG7_0005033"
"caur|B9J08_000238","OG7_0001985"
"caur|B9J08_000239","OG7_0003990"
"caur|B9J08_000240","OG7_0048634"
"caur|B9J08_000241","OGR7_0011408"
"caur|B9J08_000242","OG7_0002770"
"caur|B9J08_000243","OG7_0001609"
"caur|B9J08_000244","OG7_0009416"
"caur|B9J08_000245","OG7_0007633"
"caur|B9J08_000246","OG7_0024040"
"caur|B9J08_000247","OG7_0022155"
"caur|B9J08_000248","OG7_0004253"
"caur|B9J08_000249","OGR7_0014510"
"caur|B9J08_000250","OG7_0004173"
"caur|B9J08_000251","OG7_0006128"
"caur|B9J08_000252","OG7_0156112"
"caur|B9J08_000253","OG7_0008671"
"caur|B9J08_000254","OG7_0005468"
"caur|B9J08_000255","OG7_0004914"
"caur|B9J08_000256","OG7_0030288"
"caur|B9J08_000257","OG7_0006996"
"caur|B9J08_000258","OG7_0003576"
"caur|B9J08_000259","OG7_0012910"
"caur|B9J08_000260","OG7_0007809"
"caur|B9J08_000261","OG7_0008728"
"caur|B9J08_000262","OG7_0004761"
"caur|B9J08_000263","OG7_0001822"
"caur|B9J08_000264","OG7_0001068"
"caur|B9J08_000266","OGR7_0012821"
"caur|B9J08_000267","OG7_0001300"
"caur|B9J08_000268","OG7_0000969"
"caur|B9J08_000269","OG7_0001254"
"caur|B9J08_000270","OG7_0009351"
"caur|B9J08_000271","OG7_0024575"
"caur|B9J08_000272","OG7_0001857"
"caur|B9J08_000273","OG7_0008550"
"caur|B9J08_000274","OG7_0002539"
"caur|B9J08_000275","OG7_0001215"
"caur|B9J08_000276","OG7_0000776"
"caur|B9J08_000277","OGR7_0000550"
"caur|B9J08_000278","OG7_0008444"
"caur|B9J08_000279","OG7_0007859"
"caur|B9J08_000280","OG7_0007293"
"caur|B9J08_000281","OG7_0004181"
"caur|B9J08_000282","OG7_0003228"
"caur|B9J08_000283","OG7_0006533"
"caur|B9J08_000284","OG7_0019391"
"caur|B9J08_000285","OG7_0000003"
"caur|B9J08_000286","OG7_0007685"
"caur|B9J08_000287","OG7_0001070"
"caur|B9J08_000288","OG7_0000103"
"caur|B9J08_000289","OG7_0008372"
"caur|B9J08_000290","OG7_0000009"
"caur|B9J08_000291","OG7_0000103"
"caur|B9J08_000292","OGR7_0004257"
"caur|B9J08_000293","OG7_0021360"
"caur|B9J08_000294","OG7_0007207"
"caur|B9J08_000295","OGR7_0004284"
"caur|B9J08_000296","OG7_0004230"
"caur|B9J08_000297","OG7_0036311"
"caur|B9J08_000298","OG7_0009596"
"caur|B9J08_000299","OG7_0017545"
"caur|B9J08_000300","OG7_0017545"
"caur|B9J08_000301","OG7_0004823"
"caur|B9J08_000302","OG7_0008334"
"caur|B9J08_000303","OG7_0004862"
"caur|B9J08_000306","OG7_0002914"
"caur|B9J08_000307","OG7_0000542"
"caur|B9J08_000308","OGR7_0016687"
"caur|B9J08_000309","OG7_0021358"
"caur|B9J08_000310","OG7_0101636"
"caur|B9J08_000311","OG7_0002825"
"caur|B9J08_000312","OG7_0002388"
"caur|B9J08_000313","OG7_0016484"
"caur|B9J08_000314","OG7_0001722"
"caur|B9J08_000315","OG7_0006472"
"caur|B9J08_000316","OGR7_0005707"
"caur|B9J08_000317","OG7_0000136"
"caur|B9J08_000319","OG7_0004753"
"caur|B9J08_000320","OG7_0001259"
"caur|B9J08_000321","OG7_0000446"
"caur|B9J08_000322","OG7_0000495"
"caur|B9J08_000323","OG7_0006544"
"caur|B9J08_000324","OG7_0002350"
"caur|B9J08_000325","OG7_0101690"
"caur|B9J08_000326","OG7_0006344"
"caur|B9J08_000327","OG7_0005049"
"caur|B9J08_000328","OG7_0002660"
"caur|B9J08_000329","OG7_0024029"
"caur|B9J08_000330","OG7_0001781"
"caur|B9J08_000331","OG7_0007036"
"caur|B9J08_000332","OG7_0008455"
"caur|B9J08_000333","OG7_0007347"
"caur|B9J08_000334","OG7_0017548"
"caur|B9J08_000335","OG7_0000557"
"caur|B9J08_000336","OGR7_0003189"
"caur|B9J08_000337","OG7_0015550"
"caur|B9J08_000338","OG7_0006367"
"caur|B9J08_000339","OG7_0016440"
"caur|B9J08_000340","OG7_0004764"
"caur|B9J08_000341","OG7_0001357"
"caur|B9J08_000342","OG7_0001718"
"caur|B9J08_000343","OGR7_0002656"
"caur|B9J08_000344","OG7_0006105"
"caur|B9J08_000345","OG7_0006399"
"caur|B9J08_000346","OG7_0005074"
"caur|B9J08_000347","OG7_0000446"
"caur|B9J08_000348","OG7_0007261"
"caur|B9J08_000349","OG7_0028318"
"caur|B9J08_000350","OG7_0001794"
"caur|B9J08_000351","OG7_0002829"
"caur|B9J08_000352","OG7_0005542"
"caur|B9J08_000353","OG7_0006531"
"caur|B9J08_000354","OG7_0000434"
"caur|B9J08_000355","OG7_0006526"
"caur|B9J08_000356","OG7_0005663"
"caur|B9J08_000357","OGR7_0011403"
"caur|B9J08_000358","OG7_0155824"
"caur|B9J08_000359","OG7_0007293"
"caur|B9J08_000360","OG7_0007003"
"caur|B9J08_000361","OGR7_0016666"
"caur|B9J08_000362","OG7_0004886"
"caur|B9J08_000363","OG7_0004676"
"caur|B9J08_000364","OG7_0000402"
"caur|B9J08_000365","OG7_0013040"
"caur|B9J08_000366","OG7_0010019"
"caur|B9J08_000367","OG7_0003175"
"caur|B9J08_000368","OG7_0003055"
"caur|B9J08_000369","OGR7_0038575"
"caur|B9J08_000370","OG7_0000033"
"caur|B9J08_000371","OG7_0007328"
"caur|B9J08_000372","OG7_0002727"
"caur|B9J08_000373","OG7_0009197"
"caur|B9J08_000374","OG7_0020677"
"caur|B9J08_000375","OGR7_0003430"
"caur|B9J08_000376","OGR7_0004588"
"caur|B9J08_000377","OG7_0005002"
"caur|B9J08_000378","OG7_0053568"
"caur|B9J08_000379","OG7_0004437"
"caur|B9J08_000380","OGR7_0003766"
"caur|B9J08_000381","OG7_0005644"
"caur|B9J08_000382","OG7_0007419"
"caur|B9J08_000383","OG7_0155578"
"caur|B9J08_000384","OG7_0009493"
"caur|B9J08_000385","OG7_0019451"
"caur|B9J08_000388","OG7_0015585"
"caur|B9J08_000389","OG7_0001127"
"caur|B9J08_000390","OG7_0001013"
"caur|B9J08_000391","OG7_0005801"
"caur|B9J08_000392","OG7_0002776"
"caur|B9J08_000393","OG7_0006624"
"caur|B9J08_000394","OG7_0008440"
"caur|B9J08_000395","OG7_0006737"
"caur|B9J08_000396","OG7_0020054"
"caur|B9J08_000397","OG7_0008183"
"caur|B9J08_000398","OG7_0001304"
"caur|B9J08_000399","OG7_0009051"
"caur|B9J08_000400","OG7_0008238"
"caur|B9J08_000401","OG7_0033019"
"caur|B9J08_000402","OG7_0003564"
"caur|B9J08_000403","OGR7_0012822"
"caur|B9J08_000404","OG7_0003556"
"caur|B9J08_000405","OG7_0001346"
"caur|B9J08_000406","OG7_0008863"
"caur|B9J08_000407","OGR7_0003725"
"caur|B9J08_000408","OG7_0005197"
"caur|B9J08_000409","OG7_0005905"
"caur|B9J08_000410","OG7_0001911"
"caur|B9J08_000411","OG7_0018899"
"caur|B9J08_000412","OG7_0155944"
"caur|B9J08_000413","OG7_0004029"
"caur|B9J08_000414","OG7_0017135"
"caur|B9J08_000415","OG7_0008232"
"caur|B9J08_000417","OG7_0002017"
"caur|B9J08_000418","OG7_0035606"
"caur|B9J08_000419","OG7_0006467"
"caur|B9J08_000420","OG7_0156005"
"caur|B9J08_000421","OG7_0018836"
"caur|B9J08_000422","OG7_0001168"
"caur|B9J08_000423","OG7_0002065"
"caur|B9J08_000424","OG7_0006933"
"caur|B9J08_000425","OG7_0001172"
"caur|B9J08_000427","OG7_0155667"
"caur|B9J08_000428","OG7_0003591"
"caur|B9J08_000429","OGR7_0002411"
"caur|B9J08_000430","OG7_0009125"
"caur|B9J08_000431","OG7_0001451"
"caur|B9J08_000432","OG7_0000103"
"caur|B9J08_000433","OG7_0006771"
"caur|B9J08_000434","OG7_0003519"
"caur|B9J08_000435","OG7_0001014"
"caur|B9J08_000436","OG7_0008068"
"caur|B9J08_000437","OG7_0001016"
"caur|B9J08_000438","OGR7_0000189"
"caur|B9J08_000439","OGR7_0003748"
"caur|B9J08_000440","OGR7_0003731"
"caur|B9J08_000441","OGR7_0004921"
"caur|B9J08_000442","OG7_0000989"
"caur|B9J08_000443","OG7_0002757"
"caur|B9J08_000444","OG7_0001253"
"caur|B9J08_000445","OG7_0007641"
"caur|B9J08_000446","OG7_0001730"
"caur|B9J08_000447","OG7_0007119"
"caur|B9J08_000448","OGR7_0003735"
"caur|B9J08_000449","OG7_0005294"
"caur|B9J08_000450","OG7_0016493"
"caur|B9J08_000451","OG7_0028306"
"caur|B9J08_000452","OG7_0022601"
"caur|B9J08_000454","OG7_0002079"
"caur|B9J08_000456","OGR7_0004944"
"caur|B9J08_000457","OG7_0028316"
"caur|B9J08_000458","OG7_0000396"
"caur|B9J08_000459","OG7_0001609"
"caur|B9J08_000460","OG7_0003266"
"caur|B9J08_000461","OG7_0004396"
"caur|B9J08_000462","OG7_0000696"
"caur|B9J08_000463","OG7_0022166"
"caur|B9J08_000464","OG7_0008390"
"caur|B9J08_000465","OG7_0007768"
"caur|B9J08_000466","OGR7_0002820"
"caur|B9J08_000467","OG7_0030357"
"caur|B9J08_000468","OG7_0000135"
"caur|B9J08_000469","OG7_0001835"
"caur|B9J08_000471","OGR7_0003750"
"caur|B9J08_000472","OGR7_0010226"
"caur|B9J08_000473","OG7_0015877"
"caur|B9J08_000474","OG7_0003007"
"caur|B9J08_000475","OG7_0006385"
"caur|B9J08_000476","OG7_0002479"
"caur|B9J08_000478","OG7_0012582"
"caur|B9J08_000479","OG7_0002622"
"caur|B9J08_000480","OG7_0001162"
"caur|B9J08_000481","OGR7_0002998"
"caur|B9J08_000482","OG7_0001914"
"caur|B9J08_000483","OG7_0000779"
"caur|B9J08_000484","OG7_0155517"
"caur|B9J08_000485","OG7_0001890"
"caur|B9J08_000486","OG7_0000774"
"caur|B9J08_000487","OG7_0003099"
"caur|B9J08_000488","OG7_0000402"
"caur|B9J08_000489","OG7_0024028"
"caur|B9J08_000490","OGR7_0019466"
"caur|B9J08_000491","OG7_0003139"
"caur|B9J08_000492","OG7_0000433"
"caur|B9J08_000493","OG7_0022165"
"caur|B9J08_000494","OG7_0002970"
"caur|B9J08_000495","OG7_0008002"
"caur|B9J08_000496","OG7_0005754"
"caur|B9J08_000497","OG7_0007393"
"caur|B9J08_000498","OG7_0003350"
"caur|B9J08_000499","OG7_0005082"
"caur|B9J08_000500","OG7_0101687"
"caur|B9J08_000501","OG7_0002441"
"caur|B9J08_000502","OGR7_0004271"
"caur|B9J08_000503","OG7_0002865"
"caur|B9J08_000504","OG7_0000974"
"caur|B9J08_000505","OGR7_0014505"
"caur|B9J08_000506","OG7_0005997"
"caur|B9J08_000507","OG7_0003094"
"caur|B9J08_000508","OG7_0005739"
"caur|B9J08_000509","OG7_0003112"
"caur|B9J08_000510","OG7_0004535"
"caur|B9J08_000511","OG7_0001356"
"caur|B9J08_000512","OG7_0009040"
"caur|B9J08_000513","OG7_0000785"
"caur|B9J08_000514","OG7_0009911"
"caur|B9J08_000515","OG7_0003569"
"caur|B9J08_000516","OG7_0003255"
"caur|B9J08_000517","OG7_0002295"
"caur|B9J08_000518","OG7_0006527"
"caur|B9J08_000519","OG7_0010696"
"caur|B9J08_000520","OG7_0002691"
"caur|B9J08_000521","OGR7_0005316"
"caur|B9J08_000522","OG7_0002999"
"caur|B9J08_000523","OG7_0002961"
"caur|B9J08_000524","OG7_0000103"
"caur|B9J08_000525","OG7_0033015"
"caur|B9J08_000526","OG7_0003427"
"caur|B9J08_000527","OG7_0005992"
"caur|B9J08_000528","OG7_0003185"
"caur|B9J08_000529","OG7_0022160"
"caur|B9J08_000530","OG7_0017975"
"caur|B9J08_000531","OG7_0008133"
"caur|B9J08_000532","OG7_0006189"
"caur|B9J08_000533","OG7_0005531"
"caur|B9J08_000534","OG7_0001167"
"caur|B9J08_000535","OG7_0008387"
"caur|B9J08_000536","OG7_0017500"
"caur|B9J08_000537","OG7_0006708"
"caur|B9J08_000538","OG7_0001962"
"caur|B9J08_000539","OG7_0007818"
"caur|B9J08_000540","OGR7_0016678"
"caur|B9J08_000541","OG7_0036308"
"caur|B9J08_000542","OG7_0000542"
"caur|B9J08_000543","OG7_0000495"
"caur|B9J08_000544","OG7_0001717"
"caur|B9J08_000545","OG7_0008471"
"caur|B9J08_000546","OG7_0156139"
"caur|B9J08_000547","OGR7_0006599"
"caur|B9J08_000548","OG7_0003946"
"caur|B9J08_000549","OG7_0000432"
"caur|B9J08_000550","OG7_0003581"
"caur|B9J08_000551","OG7_0007530"
"caur|B9J08_000552","OG7_0003063"
"caur|B9J08_000553","OG7_0003058"
"caur|B9J08_000554","OG7_0003608"
"caur|B9J08_000555","OG7_0001281"
"caur|B9J08_000556","OG7_0003812"
"caur|B9J08_000557","OG7_0021349"
"caur|B9J08_000558","OG7_0000691"
"caur|B9J08_000559","OG7_0008048"
"caur|B9J08_000560","OG7_0041077"
"caur|B9J08_000561","OG7_0006655"
"caur|B9J08_000562","OGR7_0023541"
"caur|B9J08_000563","OG7_0003340"
"caur|B9J08_000565","OG7_0005993"
"caur|B9J08_000566","OG7_0000080"
"caur|B9J08_000567","OGR7_0010222"
"caur|B9J08_000568","OG7_0035606"
"caur|B9J08_000569","OG7_0008635"
"caur|B9J08_000570","OG7_0004589"
"caur|B9J08_000571","OGR7_0002996"
"caur|B9J08_000572","OG7_0036273"
"caur|B9J08_000573","OG7_0001450"
"caur|B9J08_000574","OG7_0001450"
"caur|B9J08_000575","OGR7_0005309"
"caur|B9J08_000576","OG7_0004567"
"caur|B9J08_000577","OG7_0001308"
"caur|B9J08_000578","OG7_0019362"
"caur|B9J08_000579","OG7_0001041"
"caur|B9J08_000580","OG7_0011380"
"caur|B9J08_000581","OG7_0009912"
"caur|B9J08_000582","OG7_0000446"
"caur|B9J08_000583","OGR7_0007424"
"caur|B9J08_000584","OG7_0001719"
"caur|B9J08_000586","OGR7_0003740"
"caur|B9J08_000587","OG7_0005776"
"caur|B9J08_000588","OG7_0003569"
"caur|B9J08_000589","OG7_0001423"
"caur|B9J08_000590","OG7_0002787"
"caur|B9J08_000591","OG7_0002441"
"caur|B9J08_000592","OG7_0017967"
"caur|B9J08_000593","OG7_0004284"
"caur|B9J08_000594","OG7_0004284"
"caur|B9J08_000595","OGR7_0005320"
"caur|B9J08_000596","OG7_0000103"
"caur|B9J08_000597","OGR7_0016694"
"caur|B9J08_000598","OG7_0005232"
"caur|B9J08_000599","OG7_0006213"
"caur|B9J08_000600","OGR7_0004012"
"caur|B9J08_000601","OG7_0015057"
"caur|B9J08_000602","OG7_0005322"
"caur|B9J08_000603","OG7_0006561"
"caur|B9J08_000604","OG7_0003622"
"caur|B9J08_000605","OG7_0003058"
"caur|B9J08_000606","OG7_0016484"
"caur|B9J08_000607","OG7_0001151"
"caur|B9J08_000608","OGR7_0003762"
"caur|B9J08_000609","OG7_0003407"
"caur|B9J08_000610","OG7_0001358"
"caur|B9J08_000611","OG7_0001214"
"caur|B9J08_000612","OG7_0002825"
"caur|B9J08_000613","OG7_0003684"
"caur|B9J08_000614","OG7_0020661"
"caur|B9J08_000615","OGR7_0010206"
"caur|B9J08_000616","OG7_0001949"
"caur|B9J08_000617","OG7_0155895"
"caur|B9J08_000618","OG7_0017939"
"caur|B9J08_000619","OG7_0008280"
"caur|B9J08_000620","OG7_0004320"
"caur|B9J08_000621","OG7_0023022"
"caur|B9J08_000622","OG7_0006581"
"caur|B9J08_000623","OG7_0008006"
"caur|B9J08_000624","OG7_0006852"
"caur|B9J08_000625","OG7_0008826"
"caur|B9J08_000626","OGR7_0002541"
"caur|B9J08_000627","OG7_0000782"
"caur|B9J08_000628","OG7_0006991"
"caur|B9J08_000629","OG7_0156097"
"caur|B9J08_000630","OG7_0006469"
"caur|B9J08_000631","OG7_0007112"
"caur|B9J08_000632","OG7_0001212"
"caur|B9J08_000633","OG7_0006106"
"caur|B9J08_000634","OGR7_0005709"
"caur|B9J08_000635","OG7_0004184"
"caur|B9J08_000636","OG7_0001878"
"caur|B9J08_000637","OG7_0009312"
"caur|B9J08_000638","OG7_0017558"
"caur|B9J08_000639","OG7_0007502"
"caur|B9J08_000640","OG7_0001209"
"caur|B9J08_000642","OGR7_0014533"
"caur|B9J08_000643","OG7_0005344"
"caur|B9J08_000644","OG7_0101684"
"caur|B9J08_000645","OG7_0001516"
"caur|B9J08_000646","OG7_0001990"
"caur|B9J08_000647","OG7_0008153"
"caur|B9J08_000648","OG7_0000556"
"caur|B9J08_000649","OG7_0016766"
"caur|B9J08_000650","OG7_0005210"
"caur|B9J08_000651","OG7_0008829"
"caur|B9J08_000652","OGR7_0014518"
"caur|B9J08_000653","OGR7_0004041"
"caur|B9J08_000654","OG7_0017496"
"caur|B9J08_000656","OG7_0002966"
"caur|B9J08_000657","OG7_0001022"
"caur|B9J08_000658","OG7_0005640"
"caur|B9J08_000659","OG7_0003287"
"caur|B9J08_000660","OGR7_0011395"
"caur|B9J08_000661","OG7_0001580"
"caur|B9J08_000662","OG7_0005694"
"caur|B9J08_000663","OGR7_0012824"
"caur|B9J08_000664","OGR7_0009191"
"caur|B9J08_000665","OG7_0005901"
"caur|B9J08_000666","OG7_0014007"
"caur|B9J08_000667","OG7_0007234"
"caur|B9J08_000668","OG7_0006221"
"caur|B9J08_000669","OGR7_0023544"
"caur|B9J08_000670","OG7_0005001"
"caur|B9J08_000671","OGR7_0006754"
"caur|B9J08_000672","OGR7_0016691"
"caur|B9J08_000673","OG7_0004414"
"caur|B9J08_000674","OG7_0009341"
"caur|B9J08_000675","OG7_0024920"
"caur|B9J08_000676","OGR7_0023553"
"caur|B9J08_000677","OG7_0010512"
"caur|B9J08_000678","OG7_0008240"
"caur|B9J08_000679","OG7_0005531"
"caur|B9J08_000680","OG7_0001581"
"caur|B9J08_000681","OG7_0004620"
"caur|B9J08_000682","OG7_0001622"
"caur|B9J08_000683","OG7_0005394"
"caur|B9J08_000684","OG7_0101657"
